CONFIGURATION_6-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_6-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_6-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-i	CONFIGURATION_6-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-z	CONFIGURATION_6-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-g	CONFIGURATION_6-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-r	CONFIGURATION_6-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-i	CONFIGURATION_6-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-z	CONFIGURATION_6-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-g	CONFIGURATION_6-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-r	CONFIGURATION_6-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-i	CONFIGURATION_6-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-z	CONFIGURATION_6-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-e1	CONFIGURATION_6-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-e2	CONFIGURATION_6-PLANE_1-OBJECT_1-MASS_PROFILE_1-e1	CONFIGURATION_6-PLANE_1-OBJECT_1-MASS_PROFILE_1-e2	CONFIGURATION_6-PLANE_1-OBJECT_1-REDSHIFT	CONFIGURATION_6-PLANE_1-OBJECT_1-MASS_PROFILE_1-sigma_v	CONFIGURATION_6-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_6-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_6-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-magnitude-i	CONFIGURATION_6-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-magnitude-z	CONFIGURATION_6-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-R_sersic-g	CONFIGURATION_6-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-R_sersic-r	CONFIGURATION_6-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-R_sersic-i	CONFIGURATION_6-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-R_sersic-z	CONFIGURATION_6-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-n_sersic-g	CONFIGURATION_6-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-n_sersic-r	CONFIGURATION_6-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-n_sersic-i	CONFIGURATION_6-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-n_sersic-z	CONFIGURATION_6-PLANE_1-OBJECT_3-REDSHIFT	CONFIGURATION_6-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-e1	CONFIGURATION_6-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-e2	CONFIGURATION_6-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_6-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_6-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-i	CONFIGURATION_6-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-z	CONFIGURATION_6-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-g	CONFIGURATION_6-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-r	CONFIGURATION_6-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-i	CONFIGURATION_6-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-z	CONFIGURATION_6-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-g	CONFIGURATION_6-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-r	CONFIGURATION_6-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-i	CONFIGURATION_6-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-z	CONFIGURATION_6-PLANE_2-OBJECT_1-REDSHIFT	CONFIGURATION_6-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-e1	CONFIGURATION_6-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-e2	WEIGHT
20.35156631	18.66913223	18.11517143	17.78979301	1.97792695435409	3.39212935590254	2.8887836108286304	2.8887836108286304	0.84699463233	1.6094450953	1.40680568089	1.40680568089	-0.01814423	0.12202823	-0.01814423	0.12202823	0.3550189	238.29482	20.40141106	18.78738213	18.24755096	17.92337799	1.7833611726772503	2.6959418823856605	1.85361819482204	1.85361819482204	1.3786233294	2.12380922312	1.65081311485	1.65081311485	0.3550189	-0.01952916	0.09538137	22.75035858	21.47805595	20.94244003	20.55548477	2.1285904585985405	0.62104682116201	0.6112508652905101	0.6112508652905101	2.7259686053200003	0.96115287784	1.01343328813	1.01343328813	0.47768848	-0.04289007	-0.08668691	1.0
22.40864182	20.51935196	19.81100082	19.50543213	0.9265752522392001	1.5756618199134602	1.79888530533193	1.79888530533193	3.17014930269	1.72442733559	1.8005928588400002	1.8005928588400002	0.00698335	-0.06260346	0.00698335	-0.06260346	0.49034682	259.64435	21.89507484	20.04831123	19.36545181	19.00150108	0.8996892944486301	1.06172306798049	1.0058610602759301	1.0058610602759301	0.33270393148	0.84151486164	0.85571683534	0.85571683534	0.49034682	0.00819015	-0.04093859	22.66763115	21.19883347	20.28925323	19.8205452	0.8037731920421801	0.8154564641967001	0.79726049769424	0.79726049769424	0.55362390781	0.78778329099	0.80760129305	0.80760129305	0.65930442	-0.08028558	-0.02563468	1.0
21.20514679	19.45417404	18.84261513	18.47845268	1.00115408354171	1.14050549931141	1.09102649961331	1.09102649961331	0.72240048633	1.0500308401	1.0272820502	1.0272820502	0.07600446	-0.21203158	0.07600446	-0.21203158	0.3816735	268.41553	21.35929871	19.54637718	18.93874931	18.57389259	1.12183405887774	1.2034976965443702	1.3012080386606801	1.3012080386606801	0.40951637424000004	0.93241277436	0.8468882882800001	0.8468882882800001	0.3816735	0.0514282	-0.00514464	22.45385933	21.7095108	21.16497803	20.93864822	0.6047947020745801	0.5284387822074501	0.4904122771372001	0.4904122771372001	0.67312516927	0.9569318277800001	0.9167138020300001	0.9167138020300001	0.76726724	-0.0183985	-0.34516136	1.0
21.06322289	19.24333763	18.6568985	18.3231411	1.33433894036695	1.8177624232455503	2.15793670169222	2.15793670169222	0.73163961847	0.83891872289	1.20420438833	1.20420438833	0.06626399	0.20968041	0.06626399	0.20968041	0.37136918	200.8078	21.79183769	19.96086693	19.31090546	19.00311279	1.2340517534988702	1.61705097453533	3.26317232751671	3.26317232751671	1.645607043	2.2988542015	3.01266497896	3.01266497896	0.37136918	-0.0077361	-0.11742234	23.86763	22.49243164	21.28192139	21.11780548	5.106381160558071	0.9524245092079101	0.9044598617030001	0.9044598617030001	3.8342244526	1.25815535884	1.39261561846	1.39261561846	0.78748614	-0.2757437	0.06183056	1.0
20.29096413	18.69547653	18.1586895	17.84610939	1.04271019414564	1.09510925309844	1.0936811172969902	1.0936811172969902	1.0922858718600001	1.49089286408	1.10378304047	1.10378304047	-0.11378465	-0.23252523	-0.11378465	-0.23252523	0.32043663	199.68724	21.11094856	19.35758972	18.76327324	18.42162132	5.469742162589411	2.0407224453264003	2.15315887860975	2.15315887860975	1.7103152789600002	1.12057908311	1.1448448123	1.1448448123	0.32043663	-0.11319172	0.04478367	24.17757988	22.36704063	21.61390495	21.23575211	0.6150600629892301	0.9704834671385502	0.8618851234452202	0.8618851234452202	0.45415923823	1.5833372457300001	1.4060990051500002	1.4060990051500002	0.56705247	0.0409777	0.0665747	1.0
22.59542847	20.66812515	19.69613647	19.24705696	6.976048698627141	5.696238025097601	3.9202514416182805	3.9202514416182805	2.6257657184100003	3.33702293419	3.2424744526000002	3.2424744526000002	0.00035626	-0.15123692	0.00035626	-0.15123692	0.6231958	189.25984	22.66378021	20.83956718	19.76490974	19.34129906	1.0636915201922001	2.38138605017991	1.17060228830719	1.17060228830719	0.54255068205	2.81999112373	1.23328641811	1.23328641811	0.6231958	0.01230058	-0.06831426	22.45385933	21.7095108	21.16497803	20.93864822	0.79511888780793	0.7919132671034901	0.8366170161142301	0.8366170161142301	1.09065130056	1.2164303062700002	1.78119647997	1.78119647997	0.76726724	0.00471906	0.01341373	1.0
22.22067261	20.42313576	19.56455421	19.1751194	1.4649625010462501	0.7967847602291401	0.73668781893917	0.73668781893917	3.53619268428	2.84313520263	2.31667445293	2.31667445293	0.11466436	-0.03057485	0.11466436	-0.03057485	0.57423526	249.32065	22.29032707	20.3721199	19.50521088	19.10818481	0.6627552446707001	1.34173978404221	1.0620273631621902	1.0620273631621902	1.3940489106	2.06610628935	1.79332671062	1.79332671062	0.57423526	-0.14412767	-0.06195814	25.47754478	23.12151146	21.92306137	21.53354073	0.82890000370673	1.3098114186020602	2.1772453608467	2.1772453608467	0.46535414357000005	1.5966514550400002	2.63736396844	2.63736396844	0.79015913	0.03993852	0.08548893	1.0
19.59464073	17.9909153	17.43398476	17.11866951	2.04398545485845	2.24968277939455	2.39185754993174	2.39185754993174	0.60932244494	0.6964115864	0.77437815995	0.77437815995	0.01383618	-0.18235656	0.01383618	-0.18235656	0.33388713	240.2573	20.18883324	18.68956375	18.18116379	17.88190269	1.9237944753014402	2.05318977299676	2.08990743942324	2.08990743942324	0.9380724449400001	1.25590967548	1.2808684096700003	1.2808684096700003	0.33388713	0.00472435	0.05933777	23.63016129	22.70693779	22.4275074	22.50367546	0.56971051968506	0.5701705571705401	0.55183919857579	0.55183919857579	0.64056575875	0.79595902471	0.7492234749800001	0.7492234749800001	0.55108445	0.07643512	0.08753574	1.0
22.54206467	20.71209145	19.84066963	19.44410515	1.0430925915036902	1.3723265593170901	1.39921377044994	1.39921377044994	0.5430918177	1.50244483663	1.21660299207	1.21660299207	0.10224554	-0.00672685	0.10224554	-0.00672685	0.562093	173.0856	23.00933075	21.0557003	20.08468246	19.60106659	0.9060988204663102	0.9268630561479201	1.1498786866463202	1.1498786866463202	0.86900934715	1.67316599244	1.57926286025	1.57926286025	0.562093	-0.04466554	-0.01027087	23.17364311	22.23622322	21.3342495	20.89468193	0.5097935305405601	3.8741737804602607	3.6346860388699302	3.6346860388699302	0.6217137741000001	3.44519475792	2.6644528869100004	2.6644528869100004	0.86227142	-0.05002142	0.03669747	1.0
22.03623962	20.15950203	19.43688774	19.07065392	0.7039668881211101	0.7538257778010101	0.6959610819965001	0.6959610819965001	0.53643490109	0.65375042215	0.6865955742800001	0.6865955742800001	0.06597637	0.34234944	0.06597637	0.34234944	0.45575136	226.73973	21.82816887	19.93798637	19.26190567	18.86268616	1.0469135313318503	1.82440467251387	0.9334661889633601	0.9334661889633601	1.57507497975	2.71302898954	1.64683591839	1.64683591839	0.45575136	-0.08973893	-0.06167424	25.40234566	22.90265846	21.63147926	20.99400902	0.6836157891928402	0.5832553150025	0.5922870039173701	0.5922870039173701	0.75589130083	1.58408292437	1.44318295458	1.44318295458	0.81959889	0.08744057	-0.1353678	1.0
21.92786789	20.08712959	19.48014832	19.07512283	1.7002393196861403	7.790691092112141	9.592293087388352	9.592293087388352	0.9846823990200001	2.6790493948	3.13156722636	3.13156722636	-0.11347826	0.03615662	-0.11347826	0.03615662	0.44221503	225.29369	22.34636307	20.4657917	19.81025505	19.40371704	0.6037717880178001	0.8256608733885501	0.7068876072480701	0.7068876072480701	0.31931849125	0.8847513962500001	0.99782298099	0.99782298099	0.44221503	0.08619296	-0.13355214	23.922472	22.67939377	21.80410194	21.37869263	0.6604482613890501	1.1705475382769301	0.9349652368236101	0.9349652368236101	0.5330848728400001	1.36294316946	1.33812652102	1.33812652102	0.71758925	0.01678613	-0.01481657	1.0
21.68517494	19.87934875	19.17519379	18.80844116	0.6115029164348201	0.50487922664574	0.5220106213694801	0.5220106213694801	0.5733727487600001	0.40613192192	0.48746504801	0.48746504801	0.41852975	-0.08368531	0.41852975	-0.08368531	0.5343386	272.23276	22.55043983	20.77688599	19.95633888	19.55580139	0.7757114795306	1.21926022499938	0.9700935497268202	0.9700935497268202	0.58064604795	1.31820104401	1.06815370196	1.06815370196	0.5343386	-0.40312944	0.12474919	23.40019608	22.74831009	22.05520821	21.88600922	0.6485205245461402	2.7185522068595303	5.934963214430811	5.934963214430811	0.40226405193	2.7963737552900003	3.52522573945	3.52522573945	0.76747073	0.02496777	0.00435015	1.0
22.09144974	20.42168808	19.56760979	19.1504364	1.2303740896456201	0.9424739322621201	0.9529657497160101	0.9529657497160101	0.7902779091100001	1.04205688787	0.93208671222	0.93208671222	-0.03261978	0.1557	-0.03261978	0.1557	0.55861676	234.24182	22.38999176	20.50115395	19.70040321	19.32998276	0.42617051079319007	0.54058311416527	0.60485789625636	0.60485789625636	0.55258878978	0.9677652106900001	1.41056692279	1.41056692279	0.55861676	-0.02299804	0.02046263	22.93097496	21.89999771	20.97755814	20.57014847	0.48903598972646006	1.6216633578202202	1.2448472719727501	1.2448472719727501	1.2427860859400002	1.18015636791	1.00197794178	1.00197794178	0.75161248	-0.16106604	0.06502178	1.0
21.88282394	20.02092552	19.12130165	18.7076664	1.0809481495405802	1.9627462347173703	3.7638100896400606	3.7638100896400606	0.62934398533	0.72444827534	1.32513924964	1.32513924964	-0.04084011	0.18220153	-0.04084011	0.18220153	0.5499025	323.7275	21.87067604	20.03197861	19.23416138	18.80146599	0.62173186402111	0.9103530155431501	0.9831205881033501	0.9831205881033501	0.66644498768	1.06175725792	1.3478050209599999	1.3478050209599999	0.5499025	-0.02165373	0.02058044	24.17893219	22.3350296	21.07862473	20.6095829	1.0551636043215102	1.07368088434643	1.21600790138614	1.21600790138614	0.45330586635000003	0.71120347962	0.8624256707800001	0.8624256707800001	0.76802763	-0.02809022	-0.04198661	1.0
22.08329391	20.26125336	19.59959602	19.2251358	0.5766564706650601	0.7945540980220901	1.19802460534953	1.19802460534953	0.5814242675800001	1.1956505474	2.36966467392	2.36966467392	0.1037366	0.09318146	0.1037366	0.09318146	0.46069276	213.08354	21.98811722	20.20953369	19.54342079	19.14971924	1.19078075801202	0.9503437846421602	0.9355767952288001	0.9355767952288001	0.52351582035	0.5881372426400001	0.67042889327	0.67042889327	0.46069276	-0.36125819	0.11367731	24.04057121	22.27887535	21.54608536	21.07349396	1.3172119980517403	1.0470476375724302	0.9337869090158002	0.9337869090158002	0.56562653612	0.64784169057	0.62737520152	0.62737520152	0.59414822	-0.15003955	0.01740941	1.0
20.70334435	19.05267906	18.5182209	18.17532539	0.93906909861247	0.9108682000889501	0.9377405032272301	0.9377405032272301	1.1431316118900001	1.0750152851700001	1.13348007208	1.13348007208	-0.07999351	-0.10349541	-0.07999351	-0.10349541	0.31168568	225.38716	20.04768944	18.58494377	18.09018517	17.75660706	1.6995047366058602	2.02376028224482	1.64839159438192	1.64839159438192	0.81534211156	1.3993762491200001	0.93425426617	0.93425426617	0.31168568	-0.00976728	-0.04249421	21.49988747	20.73892593	20.56814957	20.51489449	0.8461419885944301	0.7402105981842401	0.80391937034833	0.80391937034833	0.75704235978	0.9054061854100001	0.7503587960100001	0.7503587960100001	0.41737471	-0.0277898	-0.40214416	1.0
22.23423195	20.4382267	19.47448158	19.03864098	2.26465940482973	0.8605849592857401	1.25184243254611	1.25184243254611	0.7573063460300001	1.1398842904000002	1.6360326305700001	1.6360326305700001	-0.02022054	-0.15788004	-0.02022054	-0.15788004	0.58974445	304.13385	22.33811188	20.36886406	19.56752586	19.16513824	0.8739014512516401	1.85383389904023	1.5505702996560904	1.5505702996560904	0.40863908251000003	1.63193705255	1.14714467366	1.14714467366	0.58974445	0.10430583	-0.05348776	22.37710762	21.84652328	21.26231194	21.05492401	1.9563347297746003	2.0574243109354904	2.010066011335	2.010066011335	0.90845767973	1.30164540967	1.47846917803	1.47846917803	0.83280363	0.06720396	-0.15742851	1.0
