CONFIGURATION_8-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_8-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_8-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-i	CONFIGURATION_8-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-z	CONFIGURATION_8-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-g	CONFIGURATION_8-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-r	CONFIGURATION_8-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-i	CONFIGURATION_8-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-z	CONFIGURATION_8-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-g	CONFIGURATION_8-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-r	CONFIGURATION_8-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-i	CONFIGURATION_8-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-z	CONFIGURATION_8-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-e1	CONFIGURATION_8-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-e2	CONFIGURATION_8-PLANE_1-OBJECT_1-REDSHIFT	CONFIGURATION_8-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_8-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_8-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-magnitude-i	CONFIGURATION_8-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-magnitude-z	CONFIGURATION_8-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-R_sersic-g	CONFIGURATION_8-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-R_sersic-r	CONFIGURATION_8-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-R_sersic-i	CONFIGURATION_8-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-R_sersic-z	CONFIGURATION_8-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-n_sersic-g	CONFIGURATION_8-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-n_sersic-r	CONFIGURATION_8-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-n_sersic-i	CONFIGURATION_8-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-n_sersic-z	CONFIGURATION_8-PLANE_1-OBJECT_3-REDSHIFT	CONFIGURATION_8-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-e1	CONFIGURATION_8-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-e2	CONFIGURATION_8-PLANE_1-OBJECT_4-magnitude-g	CONFIGURATION_8-PLANE_1-OBJECT_4-magnitude-r	CONFIGURATION_8-PLANE_1-OBJECT_4-magnitude-i	CONFIGURATION_8-PLANE_1-OBJECT_4-magnitude-z	WEIGHT
21.832304	20.02503395	19.34833717	18.96362686	0.22452117609451	0.4237662620637401	0.56877639372344	0.56877639372344	0.31125722039000003	0.33433113352	0.86412814868	0.86412814868	-0.04137304	-0.03341084	0.46189764	22.06083298	20.20044518	19.59510422	19.21227646	0.69288646737806	0.7615053220529001	0.71305293141956	0.71305293141956	0.8689265153	0.94849449059	0.76605989864	0.76605989864	0.46189764	0.04932804	-0.18571391	23.08817863	21.62891769	20.43129539	19.89534378	1.0
22.16557693	20.23985481	19.57927704	19.23040009	0.5457469300104101	0.6901837620222001	0.6108542855207	0.6108542855207	0.49468708324000005	1.11438981469	0.9158000769100001	0.9158000769100001	-0.30645476	-0.16294625	0.43183196	22.30336952	20.33973122	19.65064049	19.25105476	0.28634616097796006	0.51050129887461	0.46059009875508006	0.46059009875508006	0.55144857958	1.05641236152	0.95397407455	0.95397407455	0.43183196	-0.36875024	-0.41681014	24.34915543	23.12187004	21.5370369	20.81703568	1.0
22.88822556	20.78394127	19.63788986	19.10715866	0.9389062976122401	1.4460161200627901	1.79730742971252	1.79730742971252	0.46171589625	0.83371804517	1.10508929309	1.10508929309	0.01659997	0.11354625	0.67965835	22.91889954	20.93434715	19.90755463	19.49607277	0.60989891845087	0.9794545342667502	0.9888089221591501	0.9888089221591501	0.6422195159	0.82381826229	1.30308196038	1.30308196038	0.67965835	-0.02010133	0.00660462	22.36873436	22.07857513	22.13379669	21.99585724	1.0
21.89711571	20.09017944	19.29203796	18.89898109	1.0477481161855702	1.39090459324147	1.6012802661543801	1.6012802661543801	0.76350188437	1.2576451993300002	1.46117225452	1.46117225452	-0.0088197	-0.03261721	0.5031868	22.65303993	20.71627998	20.03608704	19.64472198	0.50869967053217	0.60727279839519	0.5795264626308001	0.5795264626308001	0.32924799576	0.32773413094	0.36385735978	0.36385735978	0.5031868	-0.21564178	-0.97624496	22.05059242	20.59254837	20.7000103	20.71326447	1.0
22.29878998	20.27148628	19.55283546	19.16035461	0.5474300849979601	0.48878977644575006	0.5037463484044501	0.5037463484044501	0.43280319902	1.1136471474	0.8149591151800001	0.8149591151800001	0.02643589	0.24249034	0.5019347	22.58129883	20.7031765	19.89660072	19.51515961	0.7415829934553502	0.9172023941487302	1.06031775587397	1.06031775587397	0.48429156114	0.69163447544	0.94042861197	0.94042861197	0.5019347	0.05786137	0.03562369	19.86845016	18.80533218	18.39849472	18.18187332	1.0
22.52985954	20.69606209	19.80918312	19.37656593	0.56971051968506	0.5701705571705401	0.55183919857579	0.55183919857579	0.64056575875	0.79595902471	0.7492234749800001	0.7492234749800001	0.07643512	0.08753574	0.5759879	22.78944778	20.71908569	19.91573906	19.50821495	0.06595101948695001	1.2695788893225601	1.8352846255860502	1.8352846255860502	0.43404119788	1.35546758645	1.86936720367	1.86936720367	0.5759879	-0.11166552	-0.09371848	22.04556084	20.42814636	18.77454758	18.0585022	1.0
22.00828552	20.08856773	19.41601372	19.02102089	0.9293858764522401	0.84115123151222	0.6701367604522901	0.6701367604522901	0.5107124938000001	0.99061834321	1.0103688752500002	1.0103688752500002	0.45280944	0.29294949	0.4919199	22.18204498	20.35823059	19.6067791	19.20191193	0.6274126780232301	1.00030762444576	1.00821072290565	1.00821072290565	0.64545755612	1.14604710102	1.4564239236499998	1.4564239236499998	0.4919199	-0.0325323	0.03938505	22.75662041	21.28088951	20.20700455	19.75282478	1.0
22.56611061	20.53764153	19.79411125	19.36753654	1.1615131448541602	0.8339124632543802	0.7995589054032701	0.7995589054032701	3.1262546868500003	0.99018875638	0.99933646709	0.99933646709	0.05599698	-0.07177344	0.4975565	21.60713196	19.65389252	18.98579597	18.57966614	1.17750259189733	1.9286077876144303	1.9049033734910903	1.9049033734910903	0.63740334155	1.43885010059	1.54832190439	1.54832190439	0.4975565	-0.12974613	-0.07068123	23.63210106	22.43911171	21.96523285	21.53344536	1.0
22.28571129	20.50939751	19.60377312	19.19926262	0.8528614166329501	0.8213615579896302	1.38715595161887	1.38715595161887	0.35404025095	0.47665925117	1.38139597797	1.38139597797	-0.15887741	-0.15326767	0.5694111	22.52432442	20.58693695	19.67894936	19.23372459	0.5274616144522001	0.6594519303623501	0.6323894512087102	0.6323894512087102	0.31192354667	0.37702769494	0.47363355978	0.47363355978	0.5694111	-0.27283071	-0.34432379	25.4677639	24.1063652	22.67826271	21.92614937	1.0
22.60674858	20.63656044	19.71632576	19.24712753	1.46120976946068	1.4661572537248002	1.5893764085253401	1.5893764085253401	1.3853650214300002	1.41735112877	1.73151678463	1.73151678463	-0.08601663	-0.04658713	0.5468158	22.17390442	20.29559326	19.48970032	19.06084251	0.5678168709800901	0.7941417525621101	0.7457394292177301	0.7457394292177301	0.72990685349	2.33187718371	1.9359209448199999	1.9359209448199999	0.5468158	0.20397432	-0.02051073	22.96693039	21.5631752	20.40100288	19.90206146	1.0
22.5593586	20.63726044	19.74237442	19.36193085	1.07781462852667	1.0567781561114802	1.0013714367488602	1.0013714367488602	0.48171878205	0.43597737232000006	0.43287866424	0.43287866424	-0.06733014	-0.04823345	0.5928573	22.11010361	20.3966465	19.46459198	19.02693558	8.36581935810838	1.5761853158063002	1.4864759635771303	1.4864759635771303	2.65103997896	1.28730761751	0.93023355636	0.93023355636	0.5928573	0.00048217	0.05189619	21.02580452	19.75974846	19.07944107	18.75934029	1.0
22.31526375	20.42808723	19.57381058	19.14524651	0.6821383773957901	0.60397812537001	0.60365021450833	0.60365021450833	0.99878617641	0.9641774094000001	1.06774273816	1.06774273816	0.04967372	-0.00235558	0.52626777	22.35443306	20.45932198	19.66640663	19.24179077	0.50112547205066	0.37728753552626	0.46467051017787003	0.46467051017787003	0.78721111608	0.72896886399	1.1038675660400001	1.1038675660400001	0.52626777	0.05063847	-0.10850051	21.18217278	19.78157616	18.64622879	18.15790939	1.0
21.48841095	19.58947945	18.83157349	18.42585754	0.7786063405186001	0.8036379645721101	0.76399595110462	0.76399595110462	0.5507683642700001	0.69709280111	0.7154324302	0.7154324302	-0.05467885	0.23256764	0.5120628	21.89189529	19.99971581	19.20361137	18.79357338	1.0359919537388502	0.9525644865132101	1.2857436700970701	1.2857436700970701	0.9027077791100001	1.0724350105800002	1.43303492337	1.43303492337	0.5120628	-0.04711211	0.06993292	19.14647675	18.79937935	18.69993401	18.67019081	1.0
22.14394951	20.31248665	19.49813843	19.08847046	0.7331696581082301	0.6506756569719501	0.63191087712292	0.63191087712292	0.9643562415100001	0.42436075174	0.42563546277000003	0.42563546277000003	-0.16639006	-0.23762831	0.54105157	21.92156601	19.98225403	19.16257477	18.74707985	0.7125748193826901	0.7434733441824001	0.8952169541795901	0.8952169541795901	0.38990767810000004	0.8842517094	1.06966725381	1.06966725381	0.54105157	0.01652147	0.02503712	20.50929642	20.23980331	20.14172173	20.11094284	1.0
20.95399475	19.2226162	18.61462784	18.24783134	1.5181334784304603	2.0290432631348505	5.243351844366631	5.243351844366631	0.46607624426	1.54692046944	3.12451878691	3.12451878691	-0.15389798	0.14447935	0.4158577	21.85664558	20.04064369	19.3582859	19.00529671	1.1633158280238503	1.2856171503124103	1.3666578166888501	1.3666578166888501	0.39724317942000004	0.7439325041	0.90428252843	0.90428252843	0.4158577	0.01549394	0.13338476	22.24763298	21.00886536	19.91025543	19.41434288	1.0
22.58933067	20.70284081	19.92446899	19.5312767	0.6809115662691201	0.66280386079404	1.61437280757391	1.61437280757391	1.8267596519700002	1.44621431888	3.8444289157200005	3.8444289157200005	-0.01415145	0.02667907	0.5387936	22.33512688	20.44652939	19.6117115	19.20504189	0.7659011434240001	1.0025607804116101	0.7269568390428901	0.7269568390428901	0.47856373148000003	1.27810102899	1.0920937451	1.0920937451	0.5387936	0.03618199	0.00854003	24.70600128	23.73054504	22.33506775	21.76763725	1.0
22.1444912	20.16747284	19.3747406	18.97467613	0.7988131086447101	0.7697659495402701	0.8557760011613001	0.8557760011613001	1.9091528206000001	1.2861524846899999	1.69225612622	1.69225612622	0.02296238	0.0060939	0.5296194	21.98348236	20.02986336	19.25037003	18.84405708	5.971677582879371	1.1502848975076903	1.2416300419433501	1.2416300419433501	2.7962159921100005	1.08855886467	1.33736353698	1.33736353698	0.5296194	-0.03216074	0.18196185	26.41026878	24.54117584	22.97535896	22.510849	1.0
22.03898048	20.01185036	19.24690628	18.88248444	0.7147427494568801	2.13315429216233	4.05880000104625	4.05880000104625	0.63293429564	1.9688181420200002	2.74019691321	2.74019691321	0.1173179	-0.00462043	0.4962632	22.30336952	20.33973122	19.65064049	19.25105476	0.28634616097796006	0.51050129887461	0.46059009875508006	0.46059009875508006	0.55144857958	1.05641236152	0.95397407455	0.95397407455	0.4962632	-0.36875024	-0.41681014	23.92120743	22.58954239	21.93816757	21.78374481	1.0
23.14067078	20.99557495	19.85238647	19.38368607	0.45967642191662006	0.6769924714798201	1.2288824961285	1.2288824961285	0.65102849839	1.25635763286	2.40078395956	2.40078395956	0.00283597	-0.15458652	0.6616447	22.5710144	20.74599838	19.8743782	19.45026016	0.47745849288181	0.6463785847237001	0.6189688011041601	0.6189688011041601	0.4503983093	0.45064385925000006	0.43692542683	0.43692542683	0.6616447	-0.13829584	0.00531402	20.30796242	20.18327713	19.9996357	19.89618301	1.0
22.65336609	20.72114563	19.89905739	19.50182915	1.049003358538	1.1338326420689002	1.0274374534547002	1.0274374534547002	0.41320293466	0.47311455821000004	0.6385274377400001	0.6385274377400001	0.1823643	-0.03354379	0.5459719	22.57079124	20.60510445	19.67430305	19.23193932	0.6613804741361301	0.9624006800670801	0.98292150657924	0.98292150657924	1.93399881195	1.0492647211	1.3684036911800002	1.3684036911800002	0.5459719	0.00634129	0.04358504	20.91413689	20.46368027	20.28972435	20.18426323	1.0
22.4110508	20.55881882	19.61348534	19.11259079	0.7591524271558101	1.1687592346506501	1.1484535852889002	1.1484535852889002	0.5302624988600001	1.05107774842	1.37837138329	1.37837138329	-0.00719098	-0.08220648	0.58356386	22.47939491	20.70489311	19.831707	19.42899323	0.5419404700207101	0.50520087010433	0.54631409436802	0.54631409436802	0.43893089388000006	0.78540172605	1.10619702279	1.10619702279	0.58356386	-0.03155717	0.05635447	23.46334267	21.93408394	20.75563431	20.22670364	1.0
22.20630455	20.28575134	19.43556976	19.00432396	3.34404478456881	0.7793085345229401	1.1395071893596203	1.1395071893596203	2.73972362367	1.32792719955	1.93934433692	1.93934433692	-0.10900975	0.17032333	0.5266377	22.76782608	21.05126762	20.16543579	19.82014275	1.07242894066361	0.93109739626331	0.8126881236850502	0.8126881236850502	0.37468538275	0.8189708593200001	1.00243003615	1.00243003615	0.5266377	0.22048494	0.00389291	21.74170303	21.27373505	21.09294128	21.14478874	1.0
22.03474808	20.23552704	19.3891468	18.98812485	0.67250119896379	0.7726137776833402	0.7834267108363501	0.7834267108363501	1.08930178181	1.0486004357	1.0690758273	1.0690758273	-0.07133701	0.00907674	0.555026	22.92144394	20.84193802	19.86931801	19.40142441	0.5811177293686101	0.8434144142163101	2.56143564024542	2.56143564024542	0.5848540558399999	1.57195143921	3.78691070789	3.78691070789	0.555026	-0.10499796	-0.00968302	22.36538696	21.10301399	20.18030167	19.75034904	1.0
22.5525856	20.66864967	19.68175316	19.23945808	0.6395319106260201	0.5867395705730201	0.68181224832755	0.68181224832755	0.8068514774200001	0.67234901682	1.2495360572100003	1.2495360572100003	-0.20470793	0.03677448	0.61718035	22.51652908	20.64554977	19.6442337	19.22955894	0.5047105545807901	0.6057544226412701	0.8337891750454001	0.8337891750454001	0.52768730543	0.96149122997	1.62834711833	1.62834711833	0.61718035	0.13553921	0.05607519	22.22218895	20.93513298	20.32951164	20.0156002	1.0
21.21860123	19.48039818	18.88942528	18.56355667	1.5569955249617002	2.1682583302049903	6.138551383867091	6.138551383867091	0.8811230877	1.94532680844	3.41413441321	3.41413441321	-0.00192715	0.0988296	0.38746545	21.29139709	19.40060234	18.76194	18.40780449	1.1909419757338402	1.6687568757219502	1.7100254466427403	1.7100254466427403	0.69423763366	0.8780494593	1.0503651788500001	1.0503651788500001	0.38746545	-0.03926316	0.01695647	20.79005241	19.30433083	17.9065876	17.2969799	1.0
22.0940094	20.2312603	19.47978592	19.07918167	1.00949116352478	1.16342216291093	1.08256745047409	1.08256745047409	0.7907470616600001	0.81590431614	0.8857207406100001	0.8857207406100001	-0.35917267	0.11517925	0.4688307	21.57832909	19.8296051	19.17496109	18.77627373	1.02231648227154	1.2020712761341201	1.03837387333172	1.03837387333172	0.8758560708600001	1.65142811668	1.81286304494	1.81286304494	0.4688307	-0.0044458	0.17544686	23.81657028	22.30672073	21.34771347	20.91146088	1.0
22.2881279	20.32550812	19.38175583	18.92556763	0.6883184124302001	0.8925656344738302	0.7834009848101801	0.7834009848101801	0.5990288774200001	1.00265087988	1.0724130632300002	1.0724130632300002	0.15108674	0.28560453	0.57648814	22.495224	20.58177757	19.7351265	19.32947922	0.77764925874926	1.0936726081266102	1.3108181720136802	1.3108181720136802	0.5409837675000001	1.7498425562500002	1.8620426142200002	1.8620426142200002	0.57648814	0.03984631	-0.01160613	18.76257706	18.35260582	18.23596191	18.19233513	1.0
19.35155487	17.98376656	17.50167274	17.18619537	2.8563970547153	4.38240302363146	2.15893012969599	2.15893012969599	1.53160813078	2.34106358435	1.30430682239	1.30430682239	0.08038069	0.08786063	0.23228253	20.23508453	18.95106316	18.49597549	18.18614006	0.6557707700161501	0.67051110999719	0.6538265926649901	0.6538265926649901	1.14941405858	0.84043102023	0.95133950098	0.95133950098	0.23228253	0.06624396	-0.20707918	22.62680244	21.29873276	20.61330032	20.35404396	1.0
22.19942284	20.37910652	19.73331642	19.35347366	0.43199057582611006	0.7564980736977102	0.72268186490676	0.72268186490676	0.863468187	1.22771026844	1.2299385201600002	1.2299385201600002	-0.04291495	-0.01630339	0.504218	21.94102669	20.08557892	19.3894558	19.01478577	7.898362894916391	1.10200381704496	1.03285084696071	1.03285084696071	3.90615481847	1.59771880372	1.6966959502	1.6966959502	0.504218	0.00481308	0.16216548	21.07614326	19.58074379	18.48598671	18.03554535	1.0
23.02970123	21.12604904	20.0645237	19.65627098	0.7579941528244801	1.0916738114746003	1.03769819664691	1.03769819664691	0.39676161064000004	0.69079969503	0.67795005944	0.67795005944	0.01820477	0.15938647	0.6816925	22.88792992	21.11504936	20.01874924	19.53502655	0.7175843108885501	0.8632369381720701	1.0008365293544002	1.0008365293544002	0.55191108349	1.0344975972200001	1.6344665339500002	1.6344665339500002	0.6816925	-0.02351875	0.08280223	23.41390038	22.00108147	21.43034363	21.11599159	1.0
22.0876503	20.18556213	19.27644539	18.82314491	1.1191432270724202	1.7623697541819001	1.5801491345793102	1.5801491345793102	0.39096693953	0.98691021153	0.9879806320500001	0.9879806320500001	-0.00565528	0.13317994	0.5626031	22.61974525	20.72584343	19.95508575	19.56226349	0.59121699061342	1.1806409284570203	0.68769959750522	0.68769959750522	0.52373287162	1.8622968168700003	1.31693617707	1.31693617707	0.5626031	0.18813943	-0.05205392	22.73213959	22.16685104	21.96566391	22.00110054	1.0
22.2923336	20.38704109	19.66270256	19.31983566	0.52677574640693	0.6125971388887701	0.6083557407686201	0.6083557407686201	0.6719779343400001	1.1605699925800002	1.14959201227	1.14959201227	-0.12295319	-0.05170336	0.49700204	21.98811722	20.20953369	19.54342079	19.14971924	1.19078075801202	0.9503437846421602	0.9355767952288001	0.9355767952288001	0.52351582035	0.5881372426400001	0.67042889327	0.67042889327	0.49700204	-0.36125819	0.11367731	22.23627663	21.66034317	21.47372055	21.43469429	1.0
20.276474	18.74501991	18.22142029	17.90504265	1.27714292895304	1.87361024784666	1.8541659655754303	1.8541659655754303	1.06604609097	1.7414975189100002	1.73111083887	1.73111083887	0.00597057	-0.17138646	0.29542178	20.83529663	19.12202072	18.54985046	18.18478012	0.8081518629597301	0.9740543997663501	0.9495571553478301	0.9495571553478301	0.42395273617	1.6976407750700002	1.70870930102	1.70870930102	0.29542178	0.09817991	0.19515694	20.384161	19.08021545	18.55230141	18.28313828	1.0
21.67443848	19.81853104	19.10672569	18.72547531	1.0941732139222802	1.99935453112105	1.3015344319545001	1.3015344319545001	0.54883632682	1.63928233484	1.27594701691	1.27594701691	0.01607037	0.07379875	0.48655453	21.69160843	19.84346199	19.13562775	18.72558403	0.91454817280342	1.6947156998451103	1.3843323983363502	1.3843323983363502	0.6116440616600001	1.10968512604	1.0133604871000002	1.0133604871000002	0.48655453	-0.02618888	-0.25264402	21.0094986	19.62532234	18.60526466	18.14828682	1.0
21.16322517	19.31972694	18.69597435	18.31558418	0.8214028518826301	0.7727412872763901	0.7720387633359201	0.7720387633359201	0.69813563293	0.86006147436	0.88794780094	0.88794780094	0.06542453	-0.08236744	0.36926335	21.12197876	19.30837822	18.68148804	18.31177711	0.9279746275704501	0.9461115555646501	0.9869250359668401	0.9869250359668401	0.31365050987	0.77624341907	0.8487999458600001	0.8487999458600001	0.36926335	-0.06548366	0.04735749	20.92362404	20.53740501	20.43910217	20.43795204	1.0
23.02970123	21.12604904	20.0645237	19.65627098	0.7579941528244801	1.0916738114746003	1.03769819664691	1.03769819664691	0.39676161064000004	0.69079969503	0.67795005944	0.67795005944	0.01820477	0.15938647	0.6816925	22.59041977	20.58722115	19.49949646	19.03640938	0.80245310651901	0.9705642738228001	0.9444828870734701	0.9444828870734701	0.41476765316	0.92352390562	1.08924484757	1.08924484757	0.6816925	0.33691444	-0.08227902	16.27114677	15.82456017	16.02429771	15.68830872	1.0
20.04768944	18.58494377	18.09018517	17.75660706	1.6995047366058602	2.02376028224482	1.64839159438192	1.64839159438192	0.81534211156	1.3993762491200001	0.93425426617	0.93425426617	-0.00976728	-0.04249421	0.28828037	20.36959839	18.73727036	18.20484543	17.89114761	1.0052167828586702	0.8042740620634301	0.8178092269810001	0.8178092269810001	0.58904143401	0.89099471643	0.9720890332600001	0.9720890332600001	0.28828037	-0.28321034	-0.12440074	23.30310249	22.68689537	22.54612541	22.37286949	1.0
22.41652107	20.4910965	19.62793159	19.21113205	3.7392812481306508	1.6659883373869602	3.5914752031208304	3.5914752031208304	3.3123273078300004	1.59880659539	3.44737761321	3.44737761321	0.0425225	0.15094341	0.5841643	22.75971222	20.89276695	20.09630585	19.77907562	0.10948738253399001	0.6892213369476101	0.67489690463005	0.67489690463005	0.37571686612	0.61651140529	0.7611636486800001	0.7611636486800001	0.5841643	0.13079296	-0.08261603	20.17935753	19.03168106	17.93517494	17.36224556	1.0
20.8109417	19.06679344	18.4706974	18.16443825	2.1800313138608205	2.8246989058412306	3.2819242440068104	3.2819242440068104	2.0170117506	2.82390987896	2.67463101321	2.67463101321	-0.02539826	0.0115048	0.36625046	20.75054169	19.06442261	18.52911568	18.21834946	0.8704764320127201	1.3265332055748402	1.2023805182827	1.2023805182827	1.1345795251700002	1.9796244385600001	1.93566084834	1.93566084834	0.36625046	-0.0182233	0.08680242	23.94938469	22.61594582	21.22328186	20.59247398	1.0
19.65626144	18.3075428	17.82443428	17.50617409	2.8079789656807503	2.9184109954729505	3.3785794151031907	3.3785794151031907	1.72712223084	1.95396116156	2.18551104822	2.18551104822	0.06718838	-0.03595668	0.21820131	19.56793404	18.22475433	17.75419998	17.42178154	6.094735519958091	6.970104487689641	3.4479209786160805	3.4479209786160805	2.10665639468	2.6687661737	1.64549016317	1.64549016317	0.21820131	0.02630125	-0.0034702	21.71096611	20.2669487	19.43136597	19.0677166	1.0
22.24365044	20.44899178	19.68409348	19.31427193	0.6251788499510501	0.8318738238749901	1.1671833379563301	1.1671833379563301	1.65140955414	1.3621821921100001	2.29672702857	2.29672702857	0.07597302	-0.08247528	0.50818944	22.40688896	20.56083679	19.82629585	19.38663483	0.9318439850069201	1.7281886948248202	6.97589038323656	6.97589038323656	0.8518962106700001	1.60115323393	4.41616452367	4.41616452367	0.50818944	-0.05324059	0.02391795	20.91151619	19.53580284	18.23391533	17.65103149	1.0
22.34718704	20.527071	19.84531212	19.46031189	0.9044163910615701	0.8698510204402101	0.8125511151132301	0.8125511151132301	0.38980992363	1.0017143316200001	0.87867204868	0.87867204868	0.10272755	-0.04603146	0.4752568	21.505476	19.53237915	18.85658836	18.48978806	0.5906727156612901	0.6301777205569601	0.6326180844963801	0.6326180844963801	1.1670652588700001	1.23300048714	1.09308108392	1.09308108392	0.4752568	-0.13130491	0.44813469	25.81537819	24.72035789	22.59424973	21.60747719	1.0
21.65718269	19.86058044	19.21042252	18.84280586	1.5271701143122103	1.06185453542372	1.0323188412058002	1.0323188412058002	0.75359263349	0.69352475112	0.9143132379700001	0.9143132379700001	0.01137544	0.06482925	0.45127374	21.65398979	19.73394966	19.04184914	18.65367317	1.1858397382826402	2.0514529228062	1.4557850958741503	1.4557850958741503	0.79467735207	1.47402483571	0.9572060947000001	0.9572060947000001	0.45127374	-0.02683032	0.14745134	19.54922676	18.05380058	16.82380867	16.31100464	1.0
21.91199303	20.12337494	19.50359917	19.15188217	0.55045888691263	0.8563328088445401	1.52203357526222	1.52203357526222	0.65813419031	1.4293523132100001	2.84660675266	2.84660675266	-0.10143317	0.00076179	0.43756852	22.39750099	20.5013752	19.75278282	19.34830475	0.67442532353016	0.8642626895412301	0.9432023143415501	0.9432023143415501	0.9553495514	0.7604056826800001	1.04233660941	1.04233660941	0.43756852	0.05595253	0.10574228	25.35998917	22.8182354	21.51833916	21.05093765	1.0
20.16569901	18.68190193	18.16034126	17.88021278	1.6462030173612303	1.6693268109897001	1.4082765286962302	1.4082765286962302	0.56606640625	1.11936463064	0.9512221793100001	0.9512221793100001	-0.05376816	0.02149038	0.33089575	21.3765049	19.71882629	19.15616608	18.81585312	1.1511062897580402	1.1669463933216202	1.0737568754849	1.0737568754849	0.52782393656	0.65323881877	0.60559938801	0.60559938801	0.33089575	0.25679366	0.08695151	21.39103699	19.93251419	18.87924957	18.43498039	1.0
22.17164421	20.23089027	19.47776031	19.0564518	7.720785397993981	1.5794517554290601	1.72233841746439	1.72233841746439	3.09908676055	1.5403874547600003	1.9032312967	1.9032312967	0.08842514	0.03779928	0.49733377	22.29878998	20.27148628	19.55283546	19.16035461	0.5474300849979601	0.48878977644575006	0.5037463484044501	0.5037463484044501	0.43280319902	1.1136471474	0.8149591151800001	0.8149591151800001	0.49733377	0.02643589	0.24249034	23.92365265	22.21030426	20.08822441	19.10295296	1.0
22.1960144	20.36933327	19.48368835	19.06236649	1.00469500235703	1.0658258078481702	1.1227889638986501	1.1227889638986501	0.82980418174	1.0760319669	1.08129873389	1.08129873389	-0.06362283	-0.00924087	0.5760869	22.57663727	20.66990089	19.70594978	19.22250557	0.7239023436114801	0.9499694350972601	0.91831732995142	0.91831732995142	0.7418378747900001	1.33853685625	1.71960802365	1.71960802365	0.5760869	-0.13345743	0.08554147	20.18333626	18.72796631	17.74928093	17.33074188	1.0
22.66096115	20.87610626	19.9779644	19.56367493	0.4893119532857601	0.38164348166055007	0.41537347475145003	0.41537347475145003	0.3848862717	0.6196065418300001	0.76557613644	0.76557613644	-0.07535892	0.0193776	0.56858563	22.52560425	20.72434235	19.74230003	19.32518578	0.8105887310978901	1.38356958254534	1.37379559336486	1.37379559336486	0.30141264910000004	1.1287667307300002	1.6664353358900001	1.6664353358900001	0.56858563	-0.16111883	-0.16592259	22.29920387	20.82288933	19.69862938	19.22092438	1.0
21.96982956	20.14737892	19.3151207	18.91223335	3.4121353935155803	2.07251914480829	1.8963816579295603	1.8963816579295603	3.5178881052000004	1.8511668409700002	1.86902145335	1.86902145335	0.00238129	-0.11098583	0.53734714	22.69935417	20.93029976	20.0039463	19.55534172	0.5889442425283201	0.6830715142407101	1.1114450147991202	1.1114450147991202	0.51938321456	1.14321400453	2.44874907374	2.44874907374	0.53734714	-0.19007157	-0.012935	23.67695618	22.06166458	20.78964233	20.23022079	1.0
20.40027428	18.8208046	18.28150177	17.97322083	0.79511888780793	0.7919132671034901	0.8366170161142301	0.8366170161142301	1.09065130056	1.2164303062700002	1.78119647997	1.78119647997	0.00471906	0.01341373	0.3342681	20.30250359	18.71547508	18.17832375	17.83831596	0.9788625665974301	1.2138498009185401	1.12172864739681	1.12172864739681	0.7048183840300001	0.9222604168	0.88334983506	0.88334983506	0.3342681	0.182649	-0.13131848	22.76356888	21.40496635	20.0877285	19.54089165	1.0
22.37555122	20.41157532	19.67053986	19.27054977	1.0072983651200202	0.9972745015436602	0.79971194389084	0.79971194389084	0.50932265715	1.3978975605500001	1.05733473934	1.05733473934	0.06002287	0.12343591	0.49279475	22.22123528	20.28929138	19.52677536	19.12288475	0.7135298565163901	1.4223593322544001	1.12988584232834	1.12988584232834	0.53219961484	1.07783207829	1.0395484727700002	1.0395484727700002	0.49279475	-0.07570873	0.04698979	20.62793732	19.77985954	19.501894	19.38274002	1.0
