CONFIGURATION_7-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_7-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_7-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-i	CONFIGURATION_7-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-z	CONFIGURATION_7-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-g	CONFIGURATION_7-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-r	CONFIGURATION_7-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-i	CONFIGURATION_7-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-z	CONFIGURATION_7-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-g	CONFIGURATION_7-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-r	CONFIGURATION_7-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-i	CONFIGURATION_7-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-z	CONFIGURATION_7-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-e1	CONFIGURATION_7-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-e2	CONFIGURATION_7-PLANE_1-OBJECT_1-MASS_PROFILE_1-e1	CONFIGURATION_7-PLANE_1-OBJECT_1-MASS_PROFILE_1-e2	CONFIGURATION_7-PLANE_1-OBJECT_1-REDSHIFT	CONFIGURATION_7-PLANE_1-OBJECT_1-MASS_PROFILE_1-sigma_v	CONFIGURATION_7-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_7-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_7-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-i	CONFIGURATION_7-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-z	CONFIGURATION_7-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-g	CONFIGURATION_7-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-r	CONFIGURATION_7-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-i	CONFIGURATION_7-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-z	CONFIGURATION_7-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-g	CONFIGURATION_7-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-r	CONFIGURATION_7-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-i	CONFIGURATION_7-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-z	CONFIGURATION_7-PLANE_2-OBJECT_1-REDSHIFT	CONFIGURATION_7-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-e1	CONFIGURATION_7-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-e2	CONFIGURATION_7-PLANE_1-OBJECT_3-magnitude-g	CONFIGURATION_7-PLANE_1-OBJECT_3-magnitude-r	CONFIGURATION_7-PLANE_1-OBJECT_3-magnitude-i	CONFIGURATION_7-PLANE_1-OBJECT_3-magnitude-z	WEIGHT
22.60538101	20.77105904	20.02047348	19.58853531	0.7521688108885501	0.6560593001993701	0.7290847942769101	0.7290847942769101	0.37743683878	0.44048956075000006	0.62975450729	0.62975450729	0.26625507	0.14550959	0.26625507	0.14550959	0.48813397	155.89766	23.1918602	22.24169159	21.46707916	21.16514015	0.50172667447317	0.6122305729314401	0.5746923055479701	0.5746923055479701	0.99269999347	1.00219408044	1.53670572302	1.53670572302	0.75501272	-0.32335277	-0.10127576	19.65949059	18.30043983	17.23555374	16.77849388	1.0
21.94005775	20.04090309	19.38902092	19.01294708	0.41572938729940007	0.6817677878777301	0.6649797058769001	0.6649797058769001	0.5557184766300001	1.00395619096	0.9341311795400001	0.9341311795400001	-0.19489322	-0.08622389	-0.19489322	-0.08622389	0.45610577	173.59293	23.52302551	21.57676888	20.34923744	19.87091446	9.220147697751221	1.0030520193413002	0.7322957575949101	0.7322957575949101	4.09109650789	2.06530242459	1.26067681611	1.26067681611	0.74382708	-0.02675384	-0.06107931	24.48617363	22.79550743	21.90199852	21.53304863	1.0
19.2322216	17.7155056	17.21109581	16.87785721	2.76170525675096	2.763758342076	2.70947124194906	2.70947124194906	1.01479641187	1.1018629169200003	1.0926614674200001	1.0926614674200001	-0.16252229	-0.01449621	-0.16252229	-0.01449621	0.28053543	301.97562	21.29518509	19.59639359	19.03798103	18.68248367	3.6315564093039607	3.2321121893485003	2.5860789958761603	2.5860789958761603	3.43288644734	3.66961268159	3.58724108422	3.58724108422	0.3913831	0.18483154	-0.0504161	25.53846359	23.52575874	22.22394562	21.51086044	1.0
22.32172203	20.42487144	19.6452961	19.24428368	0.84250502516416	0.91110712434044	0.9248630068453201	0.9248630068453201	0.5720441122100001	1.3888664167000002	1.53829100812	1.53829100812	-0.0209389	-0.23528655	-0.0209389	-0.23528655	0.5310686	208.33679	24.10237503	22.74196243	21.91294861	21.51139641	1.01146951105363	1.5611827001193703	2.14800413289558	2.14800413289558	0.90423092257	0.86370213602	1.5993351912	1.5993351912	0.73008189	0.00471166	0.10651634	20.63036919	19.2281189	18.11509514	17.62496948	1.0
22.2881279	20.32550812	19.38175583	18.92556763	0.6883184124302001	0.8925656344738302	0.7834009848101801	0.7834009848101801	0.5990288774200001	1.00265087988	1.0724130632300002	1.0724130632300002	0.15108674	0.28560453	0.15108674	0.28560453	0.57648814	362.7881	23.14282799	22.07474709	21.20212555	20.83368492	0.4862036969407901	0.8776884187254501	1.0068544225691503	1.0068544225691503	0.57487582795	1.40534041058	1.54653358329	1.54653358329	0.7840274	0.0843159	0.0139267	25.02891541	23.21882057	21.65758705	21.13976097	1.0
22.88792992	21.11504936	20.01874924	19.53502655	0.7175843108885501	0.8632369381720701	1.0008365293544002	1.0008365293544002	0.55191108349	1.0344975972200001	1.6344665339500002	1.6344665339500002	-0.02351875	0.08280223	-0.02351875	0.08280223	0.7075457	209.68199	23.5656395	23.47020149	22.84277344	22.4408741	6.558930160558071	0.9527063763413601	1.10796366155984	1.10796366155984	2.62718583951	1.03089242478	1.0115546107500002	1.0115546107500002	1.26021551	-0.11645143	0.14370594	21.58436966	20.11903191	18.78027725	18.2125988	1.0
20.3844986	18.82650566	18.27758408	17.93156433	1.1220184966328601	1.6143776888302401	1.5321809248709002	1.5321809248709002	0.53808094445	0.89684557223	0.86061715917	0.86061715917	0.00780845	0.22487596	0.00780845	0.22487596	0.28462216	208.10136	22.7062664	21.68623734	21.32291985	20.92298508	3.25398133409456	4.38816279750553	3.7759932420074405	3.7759932420074405	0.39902710842000005	1.5030930711400001	1.18107711513	1.18107711513	0.43131481	-0.07530462	0.0165102	22.71346092	21.72533989	21.45577621	21.38002396	1.0
22.48149109	20.49470901	19.75349045	19.34766579	0.5024218761833	0.6000210346656301	0.45918927225821005	0.45918927225821005	1.00179409163	0.9418451615300001	0.98994145222	0.98994145222	-0.09098897	-0.03253247	-0.09098897	-0.03253247	0.51219064	343.22122	24.09478569	22.55422401	21.62704277	21.29303551	0.4643871254765601	0.60289412747764	0.58832714299454	0.58832714299454	0.54545469649	0.7889537251500001	0.8858112836200001	0.8858112836200001	0.64386259	0.23743555	0.20149856	23.14978981	21.85851097	20.6586628	20.09886169	1.0
22.11343193	20.27075958	19.61482048	19.2227993	0.7307928839972702	0.7117984146499401	0.6976103974341801	0.6976103974341801	0.7922286958300001	1.03549490374	1.1620434132600002	1.1620434132600002	-0.23344342	-0.17826904	-0.23344342	-0.17826904	0.37100044	192.29805	21.41436958	20.72031975	20.84488297	20.5104084	0.44052528685936004	0.7089688588816001	0.8055531836297302	0.8055531836297302	0.51516448416	0.86558601817	1.61352399649	1.61352399649	0.51016004	0.16667939	0.01669299	22.63224602	21.28717804	20.02945709	19.47183228	1.0
22.14052963	20.13176155	19.31755638	18.9038887	0.5128455849979601	1.2943462587450902	1.1839625151401003	1.1839625151401003	0.55830677535	1.06974074127	1.0158394935400001	1.0158394935400001	-0.03987578	0.06093329	-0.03987578	0.06093329	0.531838	258.67175	23.55472946	22.39595413	21.31424141	20.7685318	0.7736356362211801	1.0990469495069102	0.9884564065007901	0.9884564065007901	0.6277484774200001	1.3356351614700002	1.3006179396800002	1.3006179396800002	0.73035475	0.22202159	-0.07228393	24.81385422	22.90251923	20.99833107	20.1512413	1.0
21.57832909	19.8296051	19.17496109	18.77627373	1.02231648227154	1.2020712761341201	1.03837387333172	1.03837387333172	0.8758560708600001	1.65142811668	1.81286304494	1.81286304494	-0.0044458	0.17544686	-0.0044458	0.17544686	0.45760536	213.7772	23.27206612	22.359272	21.29281235	20.7355175	0.5278103036814801	0.6345387125698001	0.9813584732438501	0.9813584732438501	0.50767927798	1.1226612356999999	2.32156261301	2.32156261301	0.90240364	-0.05804967	0.0841411	23.10520935	21.72754478	19.98684883	19.2370224	1.0
22.20693207	20.2724247	19.51651382	19.13094711	0.87233953914574	1.38835241899693	0.8421698584743801	0.8421698584743801	0.88125420109	2.084671341	1.04160523008	1.04160523008	-0.06176717	-0.14298922	-0.06176717	-0.14298922	0.48542732	190.31915	24.16293526	22.76036072	21.7976265	21.44327736	0.42335563199496007	1.2168484237068202	0.67602622066784	0.67602622066784	1.21715654395	2.95420019205	1.69421638094	1.69421638094	0.74722976	0.16020476	0.04417894	18.33750153	18.05200386	17.98707771	17.98214531	1.0
22.23062325	20.45405579	19.68131638	19.24927521	0.6184208982379801	0.48908770600438006	0.47268116435769003	0.47268116435769003	0.52482668073	0.90517117124	0.9023887390700001	0.9023887390700001	0.03858441	-0.00714502	0.03858441	-0.00714502	0.5520647	279.3666	23.45518303	22.64082718	21.72626877	21.28171921	1.4378613003947203	2.00658716478028	1.3587894154744302	1.3587894154744302	0.5756401927400001	1.76809972695	1.1917344248000001	1.1917344248000001	0.83148572	-0.05252659	-0.07177752	25.81867981	24.01622391	22.23060036	21.3788414	1.0
21.61288071	19.77567291	19.10707664	18.71829414	0.9871894227106102	1.12542148347021	1.1425665003368102	1.1425665003368102	0.48692707625000003	0.81712917815	0.90763976814	0.90763976814	0.08765813	0.10526719	0.08765813	0.10526719	0.50443006	199.2046	24.37729073	22.59495163	21.8103447	21.52660179	1.7295232926958801	1.63119182679337	1.8452661404421602	1.8452661404421602	0.9418027107	1.0335213570000001	1.2675859286800002	1.2675859286800002	0.63153846	0.0694192	0.11183339	24.78209877	24.04370308	22.94771767	22.33686256	1.0
21.66979027	19.8458004	19.12870407	18.75865936	0.9203123658849001	0.74251679017253	0.51944921237175	0.51944921237175	1.8766916668800002	0.9817902984800001	1.10260169707	1.10260169707	0.1721693	-0.44661287	0.1721693	-0.44661287	0.47108716	261.91565	22.79787254	22.1586132	21.43389511	21.16851997	1.19078075801202	0.9503437846421602	0.9355767952288001	0.9355767952288001	0.52351582035	0.5881372426400001	0.67042889327	0.67042889327	0.86351939	-0.36125819	0.11367731	25.27993011	24.14161873	22.35927963	22.17993927	1.0
18.69141579	17.44701195	17.00622177	16.67507172	3.0659434189858104	2.7132454781767303	2.7813587793973307	2.7813587793973307	1.53167422005	1.3104968429900001	1.48472177685	1.48472177685	0.13233813	-0.22794503	0.13233813	-0.22794503	0.19427417	229.44417	22.24504662	21.49973106	21.32984924	21.123703	0.7112308546456501	0.7241704896904001	0.3829564095756	0.3829564095756	3.5165204052600005	3.98836865529	0.90648613705	0.90648613705	0.36679632	-0.21974088	0.07094422	19.77153778	19.51829529	19.44887733	19.43940926	1.0
21.87471008	19.90970993	19.21632195	18.82338715	0.6324097018168401	1.0025693559842301	1.0183739039150501	1.0183739039150501	0.69619030346	1.46693337998	1.5419573149099999	1.5419573149099999	0.0384509	-0.07733423	0.0384509	-0.07733423	0.47523242	287.4196	23.06165123	21.34113312	20.44892883	19.97659874	1.18657709158137	1.05464808983958	1.44352925103791	1.44352925103791	3.12062661835	1.07576334396	1.06987530522	1.06987530522	0.62757803	0.00941831	0.07331326	26.85973167	25.85147285	22.11564255	21.04642105	1.0
22.07719803	20.27640915	19.41424751	18.99281883	1.4142905304630402	0.8711532299270202	1.02350833261885	1.02350833261885	1.7223833074800001	0.7422586800500001	0.82234214586	0.82234214586	-0.02559491	0.05220059	-0.02559491	0.05220059	0.54456276	200.39597	22.99635887	21.1889019	20.07863808	19.64826584	8.08101650761715	1.9070659595683404	5.382136821361531	5.382136821361531	2.13782183156	1.10700828837	2.18076961584	2.18076961584	0.6753462	0.02004978	0.04788443	24.00825882	22.32728004	20.94611931	20.41892624	1.0
22.25211525	20.45516396	19.67271423	19.27608871	0.68098854721598	0.9195451965970302	0.7471429602225	0.7471429602225	0.34151567284	1.01199146953	0.69378303027	0.69378303027	-0.00361357	-0.0705633	-0.00361357	-0.0705633	0.5056865	203.88983	24.95769119	23.31830215	22.18115616	21.40099716	1.0513104739324401	0.8883313607606801	0.8851556881581701	0.8851556881581701	1.32607466963	1.09380669566	1.37475787112	1.37475787112	0.92028284	0.10464059	0.21039846	22.43102074	22.05790138	21.89388847	21.72672081	1.0
21.16322517	19.31972694	18.69597435	18.31558418	0.8214028518826301	0.7727412872763901	0.7720387633359201	0.7720387633359201	0.69813563293	0.86006147436	0.88794780094	0.88794780094	0.06542453	-0.08236744	0.06542453	-0.08236744	0.36926335	227.9189	23.49626732	22.77781677	22.33208084	22.14663315	1.05415170542798	1.12275835661615	1.3241422490521202	1.3241422490521202	1.08072750052	1.5521119921300002	2.04674615188	2.04674615188	0.72582025	0.00908153	0.16949253	23.64582825	22.2944355	21.87724495	21.62713242	1.0
22.04584503	20.07267761	19.23196983	18.79860115	1.06540092965708	1.6473845774364102	1.6933821574929901	1.6933821574929901	0.49665718468000003	1.02482856265	1.15607461248	1.15607461248	-0.03329506	-0.00571876	-0.03329506	-0.00571876	0.5346254	259.66965	23.25372887	21.78220177	20.89176369	20.56354332	8.909124670837091	1.4884223183684102	5.267837413057951	5.267837413057951	3.43188694477	0.97548772177	3.0337576315600003	3.0337576315600003	0.6609859	-0.03317661	0.20282866	25.27664948	23.63837433	22.29415131	21.81972694	1.0
20.57933044	18.93360329	18.37117577	18.07676506	0.8388702377906301	0.9405359552201201	0.8052339804534601	0.8052339804534601	0.52128900987	0.8136682901400001	0.77209736083	0.77209736083	0.0614151	0.14704874	0.0614151	0.14704874	0.33132917	196.69292	21.6242485	20.38546562	19.92524529	19.62397003	0.6008524536542201	0.88840609855687	0.89375827680619	0.89375827680619	0.53934430703	0.68205793008	0.67134876207	0.67134876207	0.44491291	0.05403109	-0.01780843	17.42170906	17.04641342	16.93229103	16.89110947	1.0
21.80092812	20.02355003	19.28237343	18.88595009	5.64203351275666	1.29722297947115	1.276170609253	1.276170609253	2.36273938159	1.49139600149	1.23128766282	1.23128766282	-0.14541202	-0.10644037	-0.14541202	-0.10644037	0.49587432	173.5638	22.2891674	21.05021286	20.27651215	19.90171623	1.6990852017200202	0.45484622268397007	0.44105313624906006	0.44105313624906006	3.5406900710700002	0.56248989029	0.91421836861	0.91421836861	0.64898666	-0.11826052	-0.25140325	20.86458015	20.49163628	20.38210297	20.38403893	1.0
22.23303032	20.42822647	19.58960533	19.18091202	0.6879765169801001	1.35823610359245	1.4960399217808003	1.4960399217808003	0.7465455721600001	1.18914637856	1.4129988364500001	1.4129988364500001	0.14564773	-0.11218599	0.14564773	-0.11218599	0.5390453	209.09073	23.51868439	22.94150734	22.15268707	21.9355526	0.73926934781562	0.7890311373616301	0.9641957774725401	0.9641957774725401	0.5830022781	1.16737802636	1.7477810965000002	1.7477810965000002	0.81511327	0.03016476	-0.0182274	17.66414642	17.394701	17.33360863	17.33078766	1.0
21.60980606	19.74816132	19.05537415	18.67499161	1.3438092285274401	2.1751226168051403	2.8925710396596704	2.8925710396596704	1.46211168789	1.52549987425	1.91397476517	1.91397476517	0.13538762	0.06226398	0.13538762	0.06226398	0.48851544	254.25615	24.26008797	22.44933319	21.4536705	21.0243988	0.8079234274954001	1.1810467429800202	0.9391536653235601	0.9391536653235601	0.42126373475000006	0.99985603411	1.0170931356400001	1.0170931356400001	0.66154859	0.11252396	-0.01053306	18.71620178	17.91864014	17.64714813	17.50297356	1.0
22.47317886	20.67696953	19.92784309	19.53267479	0.06595101948695001	0.36532160494493005	0.32704146545196	0.32704146545196	0.3540365821	0.36941438409000005	0.37390355739	0.37390355739	-0.01250509	-0.21299012	-0.01250509	-0.21299012	0.51750463	267.865	23.57087326	22.15759659	21.20015907	20.92983246	0.9762473959944502	1.09383032935548	1.16489528692167	1.16489528692167	2.1348077726600003	1.55182982206	1.9700282050200002	1.9700282050200002	0.62843396	0.08702881	-0.00768215	23.1247673	21.39883041	20.29317665	19.89431381	1.0
21.67487335	19.8425808	19.18873596	18.78094673	1.0382634484816702	1.3528925673179901	1.3052843933216203	1.3052843933216203	0.9160929063700001	0.69832832251	1.06239044357	1.06239044357	0.03601912	-0.08166636	0.03601912	-0.08166636	0.45687762	176.3078	23.81693649	22.18874359	21.07103348	20.66758537	0.5946972219315201	1.4407070174999101	4.118342904179741	4.118342904179741	0.73911538821	1.2674413339100001	3.43580569737	3.43580569737	0.70161439	0.17914479	-0.0707234	23.20204926	21.89628792	21.43146133	21.18027878	1.0
21.96592522	20.04867554	19.34719086	18.9323864	7.854889519927511	5.298713113471041	5.91652634475177	5.91652634475177	3.4183950316200002	2.46373133688	2.93673685266	2.93673685266	-0.05552648	-0.0064021	-0.05552648	-0.0064021	0.4715019	290.01038	24.41583824	22.79388618	21.75020981	21.3374958	1.14130156118227	1.7607278930873502	3.7343106766377105	3.7343106766377105	1.0032917162	2.3524009830900003	3.50870923162	3.50870923162	0.70611365	0.01013751	-0.06523148	23.24103546	21.8022213	20.19974709	19.45871925	1.0
22.172472	20.43696785	19.80047798	19.43665314	1.17084965601851	0.7260290455032201	0.72067554820107	0.72067554820107	2.87724622636	1.3490095688500001	1.70182464482	1.70182464482	0.12261709	0.09815899	0.12261709	0.09815899	0.46751758	144.33192	23.54946327	22.30700874	21.18108368	20.75315094	1.06540092965708	1.6473845774364102	1.6933821574929901	1.6933821574929901	0.49665718468000003	1.02482856265	1.15607461248	1.15607461248	0.7592827	-0.03329506	-0.00571876	23.8386631	22.32405472	21.18402863	20.7047863	1.0
22.7764492	20.63568878	19.73208427	19.29012871	0.7694421943521101	1.09796869056647	0.9195767279773701	0.9195767279773701	0.7236607744400001	1.63653351144	1.45386798182	1.45386798182	-0.19466383	0.11338154	-0.19466383	0.11338154	0.5386058	239.28922	24.5100708	22.68253326	21.32818031	20.69859314	0.8813273610808101	1.7103915505511502	1.7494314381899803	1.7494314381899803	0.51558723299	0.9681686500600001	0.6939411064200001	0.6939411064200001	0.85358349	0.09800776	-0.09989776	20.40249252	20.08849907	20.00562286	19.9749012	1.0
21.93702316	20.14980125	19.43431282	19.06104088	0.75500799705676	1.166029352103	1.05540430898306	1.05540430898306	0.66220619301	1.9639614604100002	1.47952110176	1.47952110176	0.11287688	-0.01275523	0.11287688	-0.01275523	0.508203	195.14786	25.43538666	23.34367752	22.29456711	22.01764488	0.6589447936297	0.64045046872081	0.64941005794515	0.64941005794515	1.07614609049	0.9060939251500001	0.8381361769100001	0.8381361769100001	0.75497403	0.3168207	0.00895225	24.92417526	23.18269539	22.10801315	21.60761261	1.0
22.4814682	20.4708271	19.65275192	19.20702744	1.18657709158137	1.05464808983958	1.44352925103791	1.44352925103791	3.12062661835	1.07576334396	1.06987530522	1.06987530522	0.00941831	0.07331326	0.00941831	0.07331326	0.53688985	229.96466	23.22273064	22.40749931	21.56271172	21.33130646	8.74788003328412	0.9907343657783502	1.12052294457387	1.12052294457387	4.27932564734	1.15012361943	1.43044537014	1.43044537014	0.8452656	0.1323245	0.01966641	17.7988739	16.7998085	16.47406387	16.30193901	1.0
20.37882805	18.76844788	18.23846817	17.92572212	0.9666592950430201	0.7957265547651802	0.8250361216883001	0.8250361216883001	0.68293678929	0.6441955085400001	0.6606905082300001	0.6606905082300001	0.31682889	0.3191876	0.31682889	0.3191876	0.30583692	247.68701	22.30464172	21.19094849	20.40343666	20.10648918	0.57742944461541	0.75065940635393	0.7933923936000501	0.7933923936000501	0.68151271793	1.72764693951	2.12091956848	2.12091956848	0.67783385	0.00797098	0.0506428	21.37767792	20.95038223	20.82434654	20.7719593	1.0
21.13248062	19.37519455	18.78381348	18.43666267	1.4100302658064503	1.7918152084473502	1.7933603657463801	1.7933603657463801	0.91752801321	1.23721382604	1.46698003355	1.46698003355	0.16587835	-0.08309367	0.16587835	-0.08309367	0.41225216	163.57494	24.74477196	23.06561089	22.01077271	21.61667442	1.5979353280169004	1.14729841180384	1.4277217343736102	1.4277217343736102	3.73630951315	1.0226474642	1.5575148248	1.5575148248	0.73820791	-0.01609039	-0.13141289	23.41446686	21.88383865	20.60934258	20.09095192	1.0
22.81238556	20.87534904	19.96416092	19.56539536	0.5976186009307402	0.6769918780098001	0.7760772541945701	0.7760772541945701	0.41330056552	0.7967978789900001	0.97572430342	0.97572430342	0.38462525	-0.02660875	0.38462525	-0.02660875	0.56541365	266.54285	23.99643326	22.54866028	21.44362068	20.92036438	4.18627598972098	2.0636695847873203	6.450495277737231	6.450495277737231	2.9212198474	1.79981432624	3.3781033921700003	3.3781033921700003	0.8249543	0.09967285	-0.07810288	23.98337555	22.48700905	22.02951813	21.74304962	1.0
21.90532112	20.02397919	19.26495934	18.86134338	0.7080697601015801	0.8938733186869902	0.8724471930856501	0.8724471930856501	0.80892917742	1.07152592741	1.24210047913	1.24210047913	-0.03349189	-0.22809387	-0.03349189	-0.22809387	0.50462013	209.11362	23.15575981	21.40106964	20.40686226	19.92892265	0.6155922001652401	0.98421698730573	1.1055845792793502	1.1055845792793502	0.35987235748	1.0361348616400001	1.23903399907	1.23903399907	0.71765129	0.05658927	0.12765543	24.03087234	22.82506561	21.52830696	21.03123856	1.0
22.53079414	20.61621666	19.57452583	19.13835526	0.9502276865507302	1.3657965817111202	1.5162854114048003	1.5162854114048003	0.60733252908	1.17604862351	1.45732360194	1.45732360194	-0.04364533	0.00250694	-0.04364533	0.00250694	0.6211172	226.06741	24.53523827	23.07550812	21.98978043	21.48028946	0.48377517335079007	0.9930843576525101	1.9610067450377704	1.9610067450377704	1.00836911793	1.87499552202	3.95278483682	3.95278483682	0.76554932	-0.07948807	0.16866055	22.16729164	21.73272133	21.55912018	21.47690773	1.0
22.72855949	20.77026367	19.95856476	19.51960564	0.5523345606695701	0.7169903642941401	0.7602093135669401	0.7602093135669401	0.50423444086	1.2626371970699999	1.50230450509	1.50230450509	-0.11961061	0.06964526	-0.11961061	0.06964526	0.5310081	165.0486	24.29682922	22.71545982	21.6155262	20.78553772	0.8153451816510501	1.17152605828613	0.9969017352771701	0.9969017352771701	0.33422933411	1.7660276078100001	1.66603503148	1.66603503148	0.97295317	0.00612912	0.0588599	17.60663033	17.3114357	17.22617531	17.18444824	1.0
22.39775848	20.48776054	19.59397507	19.18172455	1.1321756087542	1.22077464290312	1.2252188161719801	1.2252188161719801	1.05134687369	1.3228311143000002	1.3820472212000001	1.3820472212000001	0.14603835	-0.01894008	0.14603835	-0.01894008	0.5651143	134.99187	23.75933838	22.62619781	21.67757797	20.92437363	0.7039668881211101	0.7538257778010101	0.6959610819965001	0.6959610819965001	0.53643490109	0.65375042215	0.6865955742800001	0.6865955742800001	1.03475757	0.06597637	0.34234944	23.0236721	22.74520683	22.72178268	22.69716835	1.0
22.23397064	20.42724609	19.51198006	19.08169556	3.8652057470844	5.094178218939791	5.12894689246933	5.12894689246933	2.9199048184700005	3.4553465500300002	4.37866045804	4.37866045804	-0.14505114	0.04427744	-0.14505114	0.04427744	0.5758453	260.00674	23.02164459	22.43142128	21.70354652	20.92873955	0.9726089813985601	0.78828962838938	0.6643506006797901	0.6643506006797901	0.80343410539	1.14812699444	0.9710113381600001	0.9710113381600001	1.15197372	0.03304619	-0.01704207	21.4156723	21.05525208	20.95027161	20.91182709	1.0
20.43740845	18.90412521	18.36753273	18.03458786	4.104851012771951	2.64977318998181	5.48202426190298	5.48202426190298	2.65948220795	1.98094448553	3.23963395792	3.23963395792	0.0030303	0.1234136	0.0030303	0.1234136	0.30646673	214.82642	21.68421173	20.7504425	20.46947098	20.26987267	1.9802030004171103	1.9045432056662601	1.2741454931048002	1.2741454931048002	1.57020688657	1.61400807166	1.30387566808	1.30387566808	0.42720525	-0.10102878	0.01153449	19.06443977	18.77777863	18.70710945	18.69928551	1.0
20.0838871	18.62086678	18.10083199	17.78216553	2.2632881307881103	2.18432733059013	2.07794091537189	2.07794091537189	0.80385196505	1.03289381533	0.87519090441	0.87519090441	-0.09384199	0.05984095	-0.09384199	0.05984095	0.26989877	207.62259	23.04649734	22.11078453	21.16496658	20.78402328	2.6434389959220304	0.9811407236983302	0.6311985242675501	0.6311985242675501	3.4788588263	1.1350452929100001	1.221989524	1.221989524	0.80608591	0.0284654	-0.08505804	24.96985245	23.38091278	22.14834404	21.64059639	1.0
22.33542633	20.51403809	19.78674507	19.41730118	7.636020760502171	2.21240850310817	7.161542486612811	7.161542486612811	2.3833324078299998	3.07691585003	4.393546407950001	4.393546407950001	0.06040014	-0.10116903	0.06040014	-0.10116903	0.4873835	221.32254	23.24613762	22.62455559	22.15897369	22.11780548	1.0402359242541102	1.32149957132122	1.3100849079862302	1.3100849079862302	0.8026943837	1.0582842035300002	1.10328504471	1.10328504471	0.61593228	0.03025469	0.19145369	23.07499504	22.1277523	21.80671883	21.62540054	1.0
21.85664558	20.04064369	19.3582859	19.00529671	1.1633158280238503	1.2856171503124103	1.3666578166888501	1.3666578166888501	0.39724317942000004	0.7439325041	0.90428252843	0.90428252843	0.01549394	0.13338476	0.01549394	0.13338476	0.39209417	183.44066	22.90516853	22.15357018	21.34724426	21.05765724	1.0450917180918302	1.1584230944816802	1.20023824852413	1.20023824852413	0.7810965896300001	0.9379089115400001	0.9298248491000001	0.9298248491000001	0.82413389	0.14993686	0.0011691	21.65529442	20.28612518	19.25691605	18.81299019	1.0
20.27909279	18.81837082	18.32307434	18.02192307	5.826317244422531	6.536391342304711	7.074436893485	7.074436893485	1.56945255523	1.9936188605500003	2.1322198474	2.1322198474	-0.04172893	-0.04784919	-0.04172893	-0.04784919	0.28345007	194.49963	22.90469742	21.59610939	21.03058434	20.7438221	0.6155922001652401	0.98421698730573	1.1055845792793502	1.1055845792793502	0.35987235748	1.0361348616400001	1.23903399907	1.23903399907	0.57260721	0.05658927	0.12765543	24.95859718	23.52526093	22.27644348	21.84567261	1.0
19.32692146	17.93673897	17.49158859	17.17612457	2.8577701755692204	2.8460255567369104	2.42648294817806	2.42648294817806	1.53296467163	1.85748440342	1.5979464197000002	1.5979464197000002	0.00153966	0.02826767	0.00153966	0.02826767	0.24238582	217.3554	25.43538666	23.34367752	22.29456711	22.01764488	0.9429794200058101	0.8990915885190701	0.50203235510994	0.50203235510994	0.6846133722100001	2.29706889175	1.99521142023	1.99521142023	0.75497403	0.14979545	0.00837047	23.43239403	21.78541565	19.94798279	19.1469326	1.0
22.52560425	20.72434235	19.74230003	19.32518578	0.8105887310978901	1.38356958254534	1.37379559336486	1.37379559336486	0.30141264910000004	1.1287667307300002	1.6664353358900001	1.6664353358900001	-0.16111883	-0.16592259	-0.16111883	-0.16592259	0.6175571	271.22632	23.94458199	23.18680573	22.01946259	21.47755051	4.773081591096471	1.5227164413728902	1.5401393018122103	1.5401393018122103	3.11647109211	0.92239705056	1.24434616512	1.24434616512	0.90989163	-0.07811567	-0.08044431	24.11203766	22.77635384	21.41012001	20.86568069	1.0
