CONFIGURATION_12-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_12-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_12-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-i	CONFIGURATION_12-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-z	CONFIGURATION_12-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-g	CONFIGURATION_12-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-r	CONFIGURATION_12-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-i	CONFIGURATION_12-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-z	CONFIGURATION_12-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-g	CONFIGURATION_12-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-r	CONFIGURATION_12-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-i	CONFIGURATION_12-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-z	CONFIGURATION_12-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-e1	CONFIGURATION_12-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-e2	CONFIGURATION_12-PLANE_1-OBJECT_1-MASS_PROFILE_1-e1	CONFIGURATION_12-PLANE_1-OBJECT_1-MASS_PROFILE_1-e2	CONFIGURATION_12-PLANE_1-OBJECT_1-REDSHIFT	CONFIGURATION_12-PLANE_1-OBJECT_1-MASS_PROFILE_1-sigma_v	CONFIGURATION_12-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_12-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_12-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-magnitude-i	CONFIGURATION_12-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-magnitude-z	CONFIGURATION_12-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-R_sersic-g	CONFIGURATION_12-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-R_sersic-r	CONFIGURATION_12-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-R_sersic-i	CONFIGURATION_12-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-R_sersic-z	CONFIGURATION_12-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-n_sersic-g	CONFIGURATION_12-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-n_sersic-r	CONFIGURATION_12-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-n_sersic-i	CONFIGURATION_12-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-n_sersic-z	CONFIGURATION_12-PLANE_1-OBJECT_3-REDSHIFT	CONFIGURATION_12-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-e1	CONFIGURATION_12-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-e2	CONFIGURATION_12-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_12-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_12-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-i	CONFIGURATION_12-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-z	CONFIGURATION_12-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-g	CONFIGURATION_12-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-r	CONFIGURATION_12-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-i	CONFIGURATION_12-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-R_sersic-z	CONFIGURATION_12-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-g	CONFIGURATION_12-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-r	CONFIGURATION_12-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-i	CONFIGURATION_12-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-n_sersic-z	CONFIGURATION_12-PLANE_2-OBJECT_1-REDSHIFT	CONFIGURATION_12-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-e1	CONFIGURATION_12-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-e2	CONFIGURATION_12-PLANE_1-OBJECT_4-magnitude-g	CONFIGURATION_12-PLANE_1-OBJECT_4-magnitude-r	CONFIGURATION_12-PLANE_1-OBJECT_4-magnitude-i	CONFIGURATION_12-PLANE_1-OBJECT_4-magnitude-z	WEIGHT
22.51578522	20.45161819	19.62104607	19.21125984	0.44270515619464007	0.75835168185196	0.75901653981348	0.75901653981348	0.8265636351300001	1.2612727557	1.2873713266300002	1.2873713266300002	-0.0495126	0.16229394	-0.0495126	0.16229394	0.51988137	342.50204	22.50611687	20.54092789	19.77365685	19.40360832	0.8615542445417501	1.4118920538866402	1.3797925760992202	1.3797925760992202	1.58705346729	1.72525916777	2.0120030734	2.0120030734	0.51988137	-0.03032987	0.06614995	23.26491737	21.56369972	20.48903084	20.00820923	0.32989899039714	0.6289910156915601	1.01986134245034	1.01986134245034	0.7975376638	1.65438285856	2.65117140795	2.65117140795	0.76322263	0.08259827	-0.06262117	20.63435364	19.21077156	17.99115753	17.4572773	1.0
22.48736572	20.7491169	19.83015251	19.3810463	0.8150825760090301	0.7654672276113701	0.7127231737455801	0.7127231737455801	0.34770695058	0.36887465812	0.32870880368000005	0.32870880368000005	0.10352146	0.33643923	0.10352146	0.33643923	0.5694163	225.5007	22.25165367	20.42887306	19.59999466	19.19253159	0.4694317430756901	0.7819118315753801	0.9683775436144101	0.9683775436144101	0.50242423553	0.8700198247100001	1.25560292806	1.25560292806	0.5694163	-0.01195475	-0.07529672	23.0644474	21.64376259	20.79585075	20.42508316	0.9029591648537901	1.06608966683247	0.9568318084828701	0.9568318084828701	0.9130329460800001	1.13004827713	1.11450343332	1.11450343332	0.69167922	-0.03692568	0.06430306	23.99401093	22.94377708	22.42794037	22.25231743	1.0
19.27581787	17.87151718	17.38909149	17.06634331	1.5439506098571203	1.5567460469041903	1.5431264473883202	1.5431264473883202	0.7359422485	0.8030926183000001	0.8056497541500001	0.8056497541500001	0.08104621	0.06268854	0.08104621	0.06268854	0.23204613	234.12802	19.56814194	18.14336395	17.66924095	17.35091782	2.47057005901225	2.5270432294753205	3.2276060088379004	3.2276060088379004	1.35110751985	1.72147171529	1.9849705894700003	1.9849705894700003	0.23204613	-0.07767524	0.00992315	22.63413239	21.60645294	21.24087906	20.93488693	0.66064265878848	0.75001037979313	0.6294751966164901	0.6294751966164901	0.82992363371	1.16657666799	1.18462767036	1.18462767036	0.39536383	0.40895459	0.02351038	21.1733551	20.97397614	20.83588219	20.86940575	1.0
21.40021133	19.62908363	19.03241158	18.71215057	0.54922712812739	0.5731808563777101	0.5533543088612201	0.5533543088612201	0.88818733082	0.6717476857300001	0.66642291672	0.66642291672	0.07012912	0.11400781	0.07012912	0.11400781	0.34865293	213.48422	21.06322289	19.24333763	18.6568985	18.3231411	1.33433894036695	1.8177624232455503	2.15793670169222	2.15793670169222	0.73163961847	0.83891872289	1.20420438833	1.20420438833	0.34865293	0.06626399	0.20968041	22.44317818	21.23808289	20.46947479	20.05602264	1.1760398909632	0.9914358999104301	1.0105251605304302	1.0105251605304302	1.56475827612	1.04876509737	1.23981717362	1.23981717362	0.66473868	0.07507984	0.03053326	19.93329811	19.39076805	19.22683907	19.16729546	1.0
22.07585335	20.18603897	19.46373749	19.08501434	0.6039487707381	0.7597958468774701	0.6962240832852001	0.6962240832852001	0.5837651990200001	0.8537881827000001	0.80391987428	0.80391987428	-0.36877802	0.03287411	-0.36877802	0.03287411	0.5172022	159.0869	21.67668343	19.79966927	19.05034256	18.67142487	0.6696006654261001	0.8185533090400501	0.87005683072464	0.87005683072464	0.5342157412799999	0.8167928327100001	1.00819304469	1.00819304469	0.5172022	-0.07974299	-0.00584794	24.89939499	22.82275772	21.56289482	20.94490051	0.62958027816129	0.6537362212914201	0.62464915305736	0.62464915305736	0.54014215435	0.70239643807	0.5916716207400001	0.5916716207400001	0.82882081	-0.42625148	-0.16069121	23.76349068	22.09495163	20.72483253	20.14589882	1.0
19.18908691	17.83771896	17.3820858	17.0786438	3.2636277479714404	4.361678498564441	5.43321144060261	5.43321144060261	1.3137846691100001	2.09247611848	2.2503332789	2.2503332789	0.01965246	0.00583384	0.01965246	0.00583384	0.22164376	179.8911	19.52249336	18.1543541	17.6559639	17.30319595	2.3227360448255903	1.9571161471847802	2.06201176017926	2.06201176017926	1.14119643685	1.14489735707	1.12287781357	1.12287781357	0.22164376	-0.0481748	-0.0647159	23.5097332	21.89405823	20.87487984	20.42570686	1.7549906793743202	1.8822128358029901	1.96463335248536	1.96463335248536	0.95662558006	1.001994495	1.03783564845	1.03783564845	0.68501839	0.05730392	-0.0734433	22.5857811	20.93424225	19.18623161	18.44712448	1.0
18.18650627	17.10940552	16.68289185	16.3526516	1.7549906793743202	1.8822128358029901	1.96463335248536	1.96463335248536	0.95662558006	1.001994495	1.03783564845	1.03783564845	0.05730392	-0.0734433	0.05730392	-0.0734433	0.13811553	209.16478	18.11812973	16.98569107	16.56939316	16.23790359	5.3629906989817	5.85382769037946	6.260477894561831	6.260477894561831	1.56516560263	1.72459626049	1.86693177633	1.86693177633	0.13811553	-0.02178471	0.12217011	21.82235146	20.11348152	19.45888138	19.13435745	0.9327746808778301	1.22870148846409	1.4414252407283104	1.4414252407283104	0.52669269203	0.88850743338	1.15353559733	1.15353559733	0.47475814	0.0945812	0.04411873	23.7077179	22.41140938	20.94897652	20.28369713	1.0
22.02745438	20.23210907	19.63247299	19.304533	0.8769129373988501	1.1957167643722801	1.2069752233545703	1.2069752233545703	0.8279089511400001	1.1358689720900002	1.2480144786	1.2480144786	-0.03482275	-0.04734902	-0.03482275	-0.04734902	0.40532982	353.55975	22.03845215	20.17365074	19.50918961	19.14527893	9.78104817020656	1.36270996142935	1.4272634115876401	1.4272634115876401	3.3805493526600006	0.93478273574	1.1446959516700002	1.1446959516700002	0.40532982	0.21052071	-0.01056964	23.7921505	21.5864563	20.78227425	20.36732101	0.81316227787174	1.3279325809060902	1.3698090823180202	1.3698090823180202	0.50949252096	1.32506463391	1.5163026906100001	1.5163026906100001	0.53991519	0.09773783	0.09332177	23.04728317	21.79015923	20.30252457	19.60557175	1.0
22.13557625	20.26078606	19.5500164	19.22760582	0.9587488086422401	1.02603095440814	1.1008545803351701	1.1008545803351701	0.84713590541	0.96378920825	0.96970928828	0.96970928828	-0.01112009	-0.15597574	-0.01112009	-0.15597574	0.47102386	210.85023	22.21843338	20.5162735	19.74814987	19.36063957	6.856883206213711	6.920029365340391	5.730322776305841	5.730322776305841	1.5934381210400002	2.4292257789600002	2.65908792361	2.65908792361	0.47102386	-0.20818301	-0.19643572	24.58285713	22.93923187	21.86942482	21.47990799	1.0333908998370802	0.9320114030379002	0.8416003188533101	0.8416003188533101	1.8167034209100001	1.0703248932	1.10823829203	1.10823829203	0.73097518	0.09376416	0.00966393	22.5867424	22.1135788	21.8992424	21.4618969	1.0
22.69580841	20.84027863	19.98391533	19.57560349	0.5371482667031401	0.6923210184116502	0.58986682487553	0.58986682487553	0.66424156842	1.16837790502	1.24634968597	1.24634968597	-0.08500114	-0.11818159	-0.08500114	-0.11818159	0.5808429	152.02512	22.4303627	20.69857407	19.74311256	19.32065964	1.0079574848213002	0.7527718601233601	1.2259900754228201	1.2259900754228201	0.5390749924	1.3595923864000001	1.9443857444700001	1.9443857444700001	0.5808429	0.10420194	-0.06896549	22.90036392	21.46487236	20.34327507	19.80892372	1.8021220610783402	3.6848139323243503	5.404702025513321	5.404702025513321	0.8214266665300001	3.01863516049	3.2554404052	3.2554404052	0.86866384	-0.00804018	0.01764511	22.15576363	20.60261726	19.72198486	19.34379387	1.0
22.3635006	20.69195747	19.79335022	19.34386826	3.7877521089620605	0.7394806328264001	0.7366438869405101	0.7366438869405101	3.52325331835	0.99212800529	1.2450845665499999	1.2450845665499999	-0.09481968	-0.17551499	-0.09481968	-0.17551499	0.60834086	265.3329	22.36901665	20.4493618	19.51820183	19.08180046	0.8639658480109701	0.7687615049898702	0.7783294867542702	0.7783294867542702	0.51597248854	0.54361903276	0.76842691442	0.76842691442	0.60834086	0.08143324	0.34886896	24.26663017	22.04440498	20.79627037	20.38252068	0.5565991124207801	0.73053654506665	0.9663749876272502	0.9663749876272502	0.81440543969	1.17051435922	1.5372045972	1.5372045972	0.76945204	0.02503049	0.05499429	20.53360939	19.66741371	19.39096642	19.23038673	1.0
22.82645035	20.83177757	20.07714272	19.70966911	0.7863692638498501	1.3002646115436303	1.0486394970885702	1.0486394970885702	2.09201649705	1.29933413674	1.42321145257	1.42321145257	0.05663803	0.02703216	0.05663803	0.02703216	0.5286702	164.57167	21.44657707	19.5045681	18.76531029	18.36248589	1.1427270581863702	1.44421211784027	1.6435389671010203	1.6435389671010203	1.10375043373	1.38305889015	1.55571960784	1.55571960784	0.5286702	0.17075527	0.05838207	23.12956619	22.33750534	21.52941895	21.27140999	0.68682714815752	0.9660469453444701	0.9933159596736602	0.9933159596736602	0.35840028599	0.6600763217	0.7865214958900001	0.7865214958900001	0.79369852	-0.06033676	0.04122981	17.83822632	17.23695946	17.05136871	16.9492588	1.0
21.78550911	20.0394516	19.32619476	18.9370327	0.7214198937940102	0.90105126802651	0.9952681855296601	0.9952681855296601	0.38415689906	1.14222290218	1.4133396976000001	1.4133396976000001	-0.13506121	0.15771246	-0.13506121	0.15771246	0.48871493	258.9729	22.39646339	20.62199783	19.88502312	19.48267365	0.80486187405923	0.7804160816930501	0.8420787608263101	0.8420787608263101	0.44512944357000006	0.6040291544	0.89637159363	0.89637159363	0.48871493	-0.04923888	0.02296679	23.29786873	22.44088364	21.80956268	21.1548233	0.9578454877864601	1.11366063689881	1.5812361005134703	1.5812361005134703	0.9722128747000001	1.30353154836	1.9758576789200002	1.9758576789200002	1.02181947	-0.07831796	0.04235214	23.87403297	22.47607803	21.04942322	20.40984917	1.0
21.92711067	20.04273033	19.30113602	18.92440605	8.369974606930722	0.9861233008546001	0.9768085578662401	0.9768085578662401	2.96372067896	1.0904768579200002	1.07607335258	1.07607335258	0.06030667	0.00388593	0.06030667	0.00388593	0.49201867	181.9892	21.96592522	20.04867554	19.34719086	18.9323864	7.854889519927511	5.298713113471041	5.91652634475177	5.91652634475177	3.4183950316200002	2.46373133688	2.93673685266	2.93673685266	0.49201867	-0.05552648	-0.0064021	22.1739006	21.20866776	20.67965889	20.49316025	0.6174669823337701	0.7810706493824401	0.5736403667954101	0.5736403667954101	0.39301128061	2.08723455741	1.4458128888300001	1.4458128888300001	0.63705393	0.13214317	0.27616308	22.49263763	21.27169418	20.73139191	20.46549797	1.0
22.50052834	20.64881134	19.85264397	19.48059654	0.77412417133466	1.4756983875418501	1.1316279701136	1.1316279701136	0.82074795558	0.8965898021	0.84426311696	0.84426311696	0.03644024	-0.14478389	0.03644024	-0.14478389	0.5153131	234.84743	22.38533592	20.53128242	19.71301079	19.32795334	2.6523547845688102	0.87454592580055	0.8561967236788701	0.8561967236788701	2.7466403869100002	0.9360107327100001	1.79403702102	1.79403702102	0.5153131	0.07253284	-0.07574848	22.47284317	21.41245651	20.8012352	20.45774841	1.0303582389839	0.9628383559065501	1.0341861040123401	1.0341861040123401	0.78028438251	0.8383377059200001	0.9214404985200001	0.9214404985200001	0.67256809	-0.0727796	-0.11251123	23.05970383	22.77308655	22.91616058	22.66885185	1.0
22.68455124	20.97268867	19.93289948	19.43053055	0.9402087042307	0.6332359760152101	0.8386359312615801	0.8386359312615801	0.83844787925	0.89178792443	1.20945397353	1.20945397353	-0.14478767	-0.09326153	-0.14478767	-0.09326153	0.61321604	230.2023	22.64705276	20.7293148	19.80927086	19.3777771	0.44108559103555006	0.7837711122793202	0.5858767523168801	0.5858767523168801	0.55409920667	1.72485911584	1.67569271497	1.67569271497	0.61321604	-0.09377107	0.15477675	23.19424629	22.16129112	21.26778793	20.90950775	0.9941236979634102	1.10112022042122	0.9554175915592901	0.9554175915592901	0.46780195558	0.9630941965600001	0.8781507248200001	0.8781507248200001	0.78320125	0.0219343	-0.05105287	25.77965355	24.29238892	22.39550209	21.59807205	1.0
23.04595184	21.11557007	20.04097366	19.55464172	0.55269617896833	0.4892795649015101	0.43997421743636006	0.43997421743636006	1.32579990038	0.34758633878	0.4843232579	0.4843232579	0.08211783	-0.03986585	0.08211783	-0.03986585	0.62631625	307.62173	22.06027603	20.26785278	19.3088398	18.89807701	7.34693125945592	1.3524174897251502	2.0082617448869002	2.0082617448869002	1.93047258685	0.91953159718	1.32403277445	1.32403277445	0.62631625	-0.02910787	0.05134115	23.68821907	22.4472065	21.39847374	20.98753738	0.76447360178426	0.9113909046884302	1.2903596162771502	1.2903596162771502	0.42843595252000005	0.9871617789200001	1.69490198775	1.69490198775	0.75428399	-0.03323403	-0.08031771	22.85964775	22.02569199	21.73231506	21.66953659	1.0
22.46878815	20.58516121	19.6962471	19.30645752	0.5443394079543401	1.08380996158038	1.6178455852405702	1.6178455852405702	0.48945383297	1.35058218524	1.7236144394100001	1.7236144394100001	-0.05384669	-0.06811849	-0.05384669	-0.06811849	0.5494553	234.0693	22.55540085	20.78531837	19.83991814	19.43050766	0.7511735353807901	0.68869533437021	0.7333134611509201	0.7333134611509201	0.41177375321	0.54153010792	0.9337232270900001	0.9337232270900001	0.5494553	-0.03472536	-0.34305367	24.71867752	22.88147354	21.85947418	21.46066284	1.46120976946068	1.4661572537248002	1.5893764085253401	1.5893764085253401	1.3853650214300002	1.41735112877	1.73151678463	1.73151678463	0.72638739	-0.08601663	-0.04658713	19.57738876	18.16535568	17.32928276	16.96211243	1.0
22.22005844	20.30321312	19.51436043	19.09233665	8.642810933370601	1.2998540471854	2.8103391828081805	2.8103391828081805	3.43822532367	1.3577166572500001	3.2004732500300004	3.2004732500300004	0.01825316	0.11649909	0.01825316	0.11649909	0.5205496	194.28285	22.45966911	20.62197495	19.72423744	19.33897018	7.89252422757261	4.613677104868801	1.4363930576403101	1.4363930576403101	2.0285189526600003	3.1823788579200003	1.55476675621	1.55476675621	0.5205496	-0.0173469	-0.0805008	24.53011894	23.03355408	22.00423241	21.47380447	1.0075003489753702	1.05395955048753	0.7964244609832101	0.7964244609832101	4.4089319842200005	1.1879429615700001	1.06722354986	1.06722354986	0.80089191	-0.08317951	-0.05598383	20.18333626	18.72796631	17.74928093	17.33074188	1.0
22.35251617	20.49596977	19.73186874	19.3307476	1.65984557268482	0.7620074454164301	0.8043594864701201	0.8043594864701201	2.69122627639	1.97066264518	1.3640584235900002	1.3640584235900002	-0.07900207	0.05218675	-0.07900207	0.05218675	0.5146633	214.46065	22.23062325	20.45405579	19.68131638	19.24927521	0.6184208982379801	0.48908770600438006	0.47268116435769003	0.47268116435769003	0.52482668073	0.90517117124	0.9023887390700001	0.9023887390700001	0.5146633	0.03858441	-0.00714502	23.15277481	22.13700294	21.13371658	20.29127121	0.64895516594158	1.08812326156772	1.02034631466863	1.02034631466863	0.53771368862	1.42419590628	1.35296556751	1.35296556751	1.06141351	-0.14051429	-0.03850919	24.24127007	22.86261177	21.71530724	21.24448395	1.0
21.95012665	20.02314949	19.35654259	19.00671196	3.8439289656543405	1.8436774460994603	1.66102093175915	1.66102093175915	3.09622018153	1.6606072401100003	1.7573556325400002	1.7573556325400002	0.04051607	-0.00159819	0.04051607	-0.00159819	0.46335068	223.06285	22.32961655	20.40592384	19.75259018	19.3436451	0.7305348960776901	0.7701740072139401	0.64488646275542	0.64488646275542	1.13153411404	1.26792290006	1.58982774646	1.58982774646	0.46335068	0.13550749	-0.02354652	22.69522476	22.21359825	21.53192711	21.42789841	0.8365380562422801	0.9687496507003301	0.8979944637338801	0.8979944637338801	0.54561829038	0.70754833192	0.7133021223100001	0.7133021223100001	0.8852289	-0.0496179	0.24607232	20.06290627	19.78142738	19.71840286	19.72285271	1.0
22.19205284	20.40689659	19.67619705	19.29935265	1.0535808467540801	0.76368637901991	0.8603811286180901	0.8603811286180901	1.2244126613500002	1.4112719653	1.60585591326	1.60585591326	-0.16298151	0.1655967	-0.16298151	0.1655967	0.48162165	261.338	21.93651581	20.09230804	19.4642086	19.1123848	0.7479039292012101	1.0965918096857101	1.2839816216398103	1.2839816216398103	0.48312379117000004	1.39197841943	1.74419028386	1.74419028386	0.48162165	-0.0670636	0.00699092	24.53116417	22.8965168	21.90074539	21.08831406	0.8874254675097901	0.88887629489338	0.8137927021216801	0.8137927021216801	0.37671398591000005	1.0099313274100001	0.9789177598800001	0.9789177598800001	0.9922123	-0.16208182	-0.13214035	24.46280861	22.60586929	20.42582321	19.45733833	1.0
22.23628998	20.27819443	19.43063736	18.9967823	0.95483980630173	3.983345092481991	1.8141078466211202	1.8141078466211202	0.82514746429	2.9299778526	1.7469722136999999	1.7469722136999999	-0.07393711	0.14529031	-0.07393711	0.14529031	0.542173	364.64386	22.77379799	20.85872078	19.89953423	19.43457603	6.8502292148159505	2.67970691444347	1.2835977067139002	1.2835977067139002	1.87774108422	3.01563690263	2.13887651416	2.13887651416	0.542173	0.04083821	-0.06020801	22.54904747	21.45908356	20.57300758	20.09719849	0.27733063339994	0.7000875703486401	0.8672953503944102	0.8672953503944102	0.79191975236	0.99267278086	1.4507695209600002	1.4507695209600002	0.78764432	0.08600641	0.07727393	26.11967278	24.55269051	22.75333023	22.08215904	1.0
21.93152809	20.0266037	19.34174347	18.96373558	0.9370739962767501	1.2496004245479901	1.1962099165165103	1.1962099165165103	0.46931315358	1.08855397287	1.1278052264	1.1278052264	0.17548112	0.21500163	0.17548112	0.21500163	0.44731614	235.5821	20.9894371	19.13183975	18.44741631	18.06935501	1.03366089341999	1.2405482207994103	1.3211065537549103	1.3211065537549103	0.8246811337300001	1.59485686402	1.6060146811	1.6060146811	0.44731614	-0.14209083	0.2077298	24.61742401	22.37519646	21.4822464	20.9454937	0.8037731920421801	0.8154564641967001	0.79726049769424	0.79726049769424	0.55362390781	0.78778329099	0.80760129305	0.80760129305	0.65154798	-0.08028558	-0.02563468	20.76904869	19.22571564	18.37075996	18.04086304	1.0
22.53831863	20.64758873	19.91507721	19.52491379	0.54344997277531	0.5286954510742	0.5266487645733501	0.5266487645733501	1.12360154486	0.87488534838	0.9352374680000001	0.9352374680000001	0.01217967	0.11956582	0.01217967	0.11956582	0.50520766	224.57217	22.59436226	20.65389824	19.92893982	19.54831505	0.6565461856322001	1.5122214580538702	1.4371909670151601	1.4371909670151601	0.40054367162000004	1.9563029083	1.87291963935	1.87291963935	0.50520766	-0.02786712	0.01548681	23.70093536	22.34559822	21.51169586	21.13071823	0.8278064411250401	1.1869640402596202	1.1720751480923504	1.1720751480923504	0.59995407723	1.05227188414	1.0136025260000001	1.0136025260000001	0.68623798	0.1052997	0.09508863	21.11802673	19.89609528	19.39319038	19.15898705	1.0
22.03368378	20.20427513	19.59011078	19.24874115	0.8359505084720602	1.00449130311048	0.9340724704655401	0.9340724704655401	0.50423958251	0.74597264507	0.8700200745600001	0.8700200745600001	0.22298312	-0.2261979	0.22298312	-0.2261979	0.5262541	159.96407	22.22376442	20.22399139	19.46113396	19.0778141	0.7196840327201501	1.02824314641712	0.9127327583875902	0.9127327583875902	0.5215217990600001	0.87123383797	0.7906768958900001	0.7906768958900001	0.5262541	0.05879172	0.00412013	24.16046524	23.1852951	22.42393494	21.81200027	0.9659563754558701	1.0532174473535703	0.9061899838249301	0.9061899838249301	0.72664655558	1.55842654323	1.42391235809	1.42391235809	0.86412149	0.20058535	-0.10314894	19.22326088	18.91106987	18.81503677	18.809515	1.0
22.45737839	20.70906067	19.73485756	19.27322197	1.0075003489753702	1.05395955048753	0.7964244609832101	0.7964244609832101	4.4089319842200005	1.1879429615700001	1.06722354986	1.06722354986	-0.08317951	-0.05598383	-0.08317951	-0.05598383	0.5780509	204.60718	22.29351997	20.33122444	19.47396469	19.0421257	0.5042108389901501	0.5871930121026601	0.7150203945145701	0.7150203945145701	0.4609905028	0.79276719885	0.94888488516	0.94888488516	0.5780509	-0.14601893	-0.07419452	21.92457581	21.30423737	20.79753494	20.61629486	0.7476440280670901	0.7037792180986201	0.7166350127067801	0.7166350127067801	0.56276585093	1.1272215768000002	0.9149923855	0.9149923855	0.74639234	-0.07461169	-0.01402982	20.29917908	18.8603363	17.8620472	17.43100166	1.0
22.36748695	20.51148415	19.7684536	19.40148354	5.78084487564999	0.9597003492829902	1.1512677717054403	1.1512677717054403	2.8412415395100004	1.13252885105	1.57422747014	1.57422747014	0.00075083	0.06813523	0.00075083	0.06813523	0.48559427	159.29303	22.15213776	20.30620956	19.65516663	19.25060463	0.7146638552954802	1.4678006980977603	0.97057542179053	0.97057542179053	0.87573586671	1.39869026622	1.27261329203	1.27261329203	0.48559427	-0.0279254	-0.01861564	24.50701332	22.98650551	21.91395569	21.42165947	0.7030797950044201	1.10471852875584	1.46172891116497	1.46172891116497	1.14073957429	1.14049778787	1.45422351311	1.45422351311	0.78409262	0.03610029	0.08916283	24.93720627	23.41360855	21.95217514	21.60497856	1.0
22.80528641	20.89723206	20.00900269	19.57438278	0.41436243355352004	0.37596266765843	0.40556360069377	0.40556360069377	1.04164504828	0.8560435234200001	1.09337943112	1.09337943112	0.06275194	-0.05686727	0.06275194	-0.05686727	0.54301995	278.4618	22.05485916	20.09980392	19.23364639	18.80395508	1.3755745294334702	2.04816537418802	1.8082347455657604	1.8082347455657604	1.3996284450799998	1.5948207462300001	1.47263907556	1.47263907556	0.54301995	-0.04537538	0.03805728	22.0819912	21.64049721	21.05023384	20.69062042	0.6266104158432101	0.7658711960137601	0.70284852222771	0.70284852222771	0.94022582845	0.7081914247800001	0.67579830653	0.67579830653	0.98545884	0.21172074	0.19164815	21.10926247	19.59762955	18.81482697	18.47836113	1.0
22.10911751	20.26958656	19.25677872	18.81839943	0.66840934283826	0.86752385226098	0.71818452350267	0.71818452350267	0.67632458268	0.91010523008	0.73185789269	0.73185789269	0.11916195	-0.10812932	0.11916195	-0.10812932	0.61064744	209.32916	22.411026	20.73359299	19.6792202	19.23220444	0.8249251690787801	0.9042726537294301	0.96962869600387	0.96962869600387	1.32552939436	0.8215861839199999	1.2978875525800002	1.2978875525800002	0.61064744	-0.00208964	-0.01787701	21.74217987	21.38780594	20.94428444	20.6773262	0.8153451816510501	1.17152605828613	0.9969017352771701	0.9969017352771701	0.33422933411	1.7660276078100001	1.66603503148	1.66603503148	0.8547908	0.00612912	0.0588599	23.91614342	22.51406288	21.47578239	21.10727119	1.0
22.7098732	20.60038376	19.81512451	19.43761635	0.56038924575972	7.917640946788371	1.65450916012567	1.65450916012567	0.63288877034	3.15652596318	1.58421196795	1.58421196795	0.01806514	0.1880706	0.01806514	0.1880706	0.49419937	229.64868	21.505476	19.53237915	18.85658836	18.48978806	0.5906727156612901	0.6301777205569601	0.6326180844963801	0.6326180844963801	1.1670652588700001	1.23300048714	1.09308108392	1.09308108392	0.49419937	-0.13130491	0.44813469	26.02908516	23.03788376	22.06576538	21.78590965	0.4834470321563401	0.6260843468635702	0.60128320360172	0.60128320360172	0.5707483322500001	0.75984912208	0.9563885592	0.9563885592	0.72704397	0.01872436	-0.06679195	22.2561245	21.88996124	21.83841133	21.83138466	1.0
