CONFIGURATION_2-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_2-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_2-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-i	CONFIGURATION_2-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-magnitude-z	CONFIGURATION_2-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-e1	CONFIGURATION_2-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-e2	CONFIGURATION_2-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-g	CONFIGURATION_2-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-r	CONFIGURATION_2-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-i	CONFIGURATION_2-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-R_sersic-z	CONFIGURATION_2-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-g	CONFIGURATION_2-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-r	CONFIGURATION_2-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-i	CONFIGURATION_2-PLANE_1-OBJECT_1-LIGHT_PROFILE_1-n_sersic-z	CONFIGURATION_2-PLANE_1-OBJECT_1-REDSHIFT	CONFIGURATION_2-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_2-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_2-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-magnitude-i	CONFIGURATION_2-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-magnitude-z	CONFIGURATION_2-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-R_sersic-g	CONFIGURATION_2-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-R_sersic-r	CONFIGURATION_2-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-R_sersic-i	CONFIGURATION_2-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-R_sersic-z	CONFIGURATION_2-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-n_sersic-g	CONFIGURATION_2-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-n_sersic-r	CONFIGURATION_2-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-n_sersic-i	CONFIGURATION_2-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-n_sersic-z	CONFIGURATION_2-PLANE_1-OBJECT_3-REDSHIFT	CONFIGURATION_2-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-e1	CONFIGURATION_2-PLANE_1-OBJECT_3-LIGHT_PROFILE_1-e2	WEIGHT
22.34537506	20.35380173	19.60960579	19.23502922	0.0225474	-0.07314571	0.7146525752149601	0.9087096375724302	0.8232338341652901	0.8232338341652901	0.5021297781	0.7141965327099999	0.74967519589	0.74967519589	0.4730636	21.92139053	19.97646904	19.24410248	18.86683464	4.58282726190298	1.43500964651426	1.5356568684026901	1.5356568684026901	2.7775693026300003	1.23231826514	1.43664003269	1.43664003269	0.4730636	-0.07412198	0.09186516	1.0
22.74307632	20.72571373	19.81302261	19.40730667	-0.02726524	0.04967397	8.220774595605452	5.797361380789501	6.914032910365501	6.914032910365501	2.06284053682	4.2624933633	3.4521381052000004	3.4521381052000004	0.60036916	22.18878937	20.30265617	19.40655136	18.9741745	0.8148477417205101	0.9663280868951101	0.8393294839827502	0.8393294839827502	0.6676455826800001	1.2344939720900001	0.8745738958900001	0.8745738958900001	0.60036916	-0.03156344	-0.03181845	1.0
21.98537254	20.17836952	19.53267479	19.15373802	0.00612912	0.0588599	0.8153451816510501	1.17152605828613	0.9969017352771701	0.9969017352771701	0.33422933411	1.7660276078100001	1.66603503148	1.66603503148	0.45816454	22.5204258	20.65884781	19.93326378	19.54745674	0.63607846085303	0.6736884972992101	0.6380559506862802	0.6380559506862802	0.69505717585	0.7718461695300001	1.26091546757	1.26091546757	0.45816454	-0.30588523	-0.19917135	1.0
22.58537292	20.59989166	19.79286385	19.38393211	-0.14073786	-0.12915061	0.5153535630182601	0.53485078170857	0.6754963923530501	0.6754963923530501	0.66651922995	0.76080015375	1.2796691323	1.2796691323	0.50446606	22.15857887	20.30841827	19.47221184	19.04660797	0.6054215648127101	0.72180486423886	0.8060023373730602	0.8060023373730602	0.49092618587000003	0.46149799812000003	0.7304715670899999	0.7304715670899999	0.50446606	-0.02467926	-0.16046239	1.0
22.47374725	20.53864861	19.5091114	19.07947159	-0.0496179	0.24607232	0.8365380562422801	0.9687496507003301	0.8979944637338801	0.8979944637338801	0.54561829038	0.70754833192	0.7133021223100001	0.7133021223100001	0.66492677	22.73350906	20.83991623	19.88237572	19.4234314	0.70092439835303	0.9887669026833402	1.4705288659459002	1.4705288659459002	0.6557532513100001	0.85081839196	1.6799964732700001	1.6799964732700001	0.66492677	-0.02241349	0.14140691	1.0
22.58537292	20.59989166	19.79286385	19.38393211	-0.14073786	-0.12915061	0.5153535630182601	0.53485078170857	0.6754963923530501	0.6754963923530501	0.66651922995	0.76080015375	1.2796691323	1.2796691323	0.50446606	21.97702026	20.08748245	19.39012337	19.02199554	0.7112308546456501	0.7241704896904001	0.3829564095756	0.3829564095756	3.5165204052600005	3.98836865529	0.90648613705	0.90648613705	0.50446606	-0.21974088	0.07094422	1.0
21.89711571	20.09017944	19.29203796	18.89898109	-0.0088197	-0.03261721	1.0477481161855702	1.39090459324147	1.6012802661543801	1.6012802661543801	0.76350188437	1.2576451993300002	1.46117225452	1.46117225452	0.5031868	21.83530807	19.90437508	19.18042946	18.79657745	1.1566771409590302	1.15519293469111	1.4822679436496202	1.4822679436496202	1.2662295140700002	0.89382003864	1.4036072695100001	1.4036072695100001	0.5031868	0.07352214	-0.09586957	1.0
22.33423615	20.45988083	19.65200615	19.23291969	-0.14486401	-0.07715006	1.00724744013546	1.1020827112063603	1.26028538675072	1.26028538675072	0.8164084582100001	1.1685816958300002	1.1780564075900002	1.1780564075900002	0.5172985	21.79454994	19.92164993	19.12429619	18.71404839	0.9808685533669901	1.21696109170754	1.16567564881291	1.16567564881291	0.74716057399	1.26754855638	1.32158355276	1.32158355276	0.5172985	0.19772613	-0.03916519	1.0
22.3673439	20.57271385	19.84393692	19.44573593	0.0657755	0.07264222	0.4521105347821501	3.5208072216628206	4.861607799972051	4.861607799972051	0.33851139491000004	3.81986471572	4.29350128685	4.29350128685	0.5092701	21.89507484	20.04831123	19.36545181	19.00150108	0.8996892944486301	1.06172306798049	1.0058610602759301	1.0058610602759301	0.33270393148	0.84151486164	0.85571683534	0.85571683534	0.5092701	0.00819015	-0.04093859	1.0
22.81569672	20.90830421	20.0316143	19.58808708	0.00450473	-0.0467607	6.750473176007181	0.5495513778739001	0.7620529613851902	0.7620529613851902	3.74540938153	1.01248695627	1.6175479701300002	1.6175479701300002	0.5803077	22.05762291	20.16505432	19.29421806	18.86609077	0.7105497689450401	0.7041022477039701	0.79292100963181	0.79292100963181	0.38890827021	0.79798769099	0.76796722987	0.76796722987	0.5803077	-0.03668066	0.06117876	1.0
21.7968483	20.0207386	19.28769684	18.9100132	0.13180836	-0.10458755	1.6374083401750001	8.80700129049389	1.8536894368169703	1.8536894368169703	0.68778168324	3.17840768153	1.56552865835	1.56552865835	0.4824285	22.32961655	20.40592384	19.75259018	19.3436451	0.7305348960776901	0.7701740072139401	0.64488646275542	0.64488646275542	1.13153411404	1.26792290006	1.58982774646	1.58982774646	0.4824285	0.13550749	-0.02354652	1.0
22.55861282	20.63408279	19.91399574	19.47006607	0.02236673	-0.27447973	0.7543443260352801	1.0401541284531601	0.8497864720783801	0.8497864720783801	0.53536247125	1.03642982403	1.08084112178	1.08084112178	0.51038086	22.52954865	20.59790611	19.78827095	19.38702965	0.7585817669969401	0.6606962882809401	0.70101279080151	0.70101279080151	0.38399910432	0.6080497379700001	0.78031002764	0.78031002764	0.51038086	0.11021399	0.0746498	1.0
22.22232819	20.31447792	19.43343735	19.02929688	-0.01609039	-0.13141289	1.5979353280169004	1.14729841180384	1.4277217343736102	1.4277217343736102	3.73630951315	1.0226474642	1.5575148248	1.5575148248	0.52959526	22.24635887	20.3473587	19.40763092	18.96586418	0.7180715255658201	0.9643078520032401	1.07397601048549	1.07397601048549	0.36447559125	0.59358478531	0.84460015146	0.84460015146	0.52959526	0.00341336	-0.16857764	1.0
21.51186943	19.72189903	19.04643822	18.71461868	-0.0209933	0.08333181	0.9428444560696301	1.0371597927595002	1.41351966685888	1.41351966685888	1.26057950085	1.3493377612900002	1.90688406162	1.90688406162	0.4894372	22.03898048	20.01185036	19.24690628	18.88248444	0.7147427494568801	2.13315429216233	4.05880000104625	4.05880000104625	0.63293429564	1.9688181420200002	2.74019691321	2.74019691321	0.4894372	0.1173179	-0.00462043	1.0
22.11356735	20.22970772	19.54679298	19.15777588	-0.11321861	0.08059039	0.7547849048976801	2.00442814021484	1.1923483433593	1.1923483433593	0.70920052159	4.17283680269	2.2995288990700002	2.2995288990700002	0.47819725	21.84654427	20.03042221	19.31913185	18.93501854	0.7536141628541001	1.0286268635196902	0.9044016808903401	0.9044016808903401	0.68979486145	1.5291020984600001	1.0863254713000001	1.0863254713000001	0.47819725	-0.03556294	-0.19789676	1.0
19.73927879	18.57378387	18.13095665	17.79507637	0.23045382	0.07797756	0.8222153386242301	0.91303580022701	0.9643847665478601	0.9643847665478601	0.36512081441000005	0.5567735353200001	0.5801731318700001	0.5801731318700001	0.19589978	19.18908691	17.83771896	17.3820858	17.0786438	3.2636277479714404	4.361678498564441	5.43321144060261	5.43321144060261	1.3137846691100001	2.09247611848	2.2503332789	2.2503332789	0.19589978	0.01965246	0.00583384	1.0
22.35762024	20.41098595	19.70883369	19.30897713	-0.05931573	0.10195365	0.5913774163501901	1.0439392484229801	1.15024611029925	1.15024611029925	0.59436413321	0.97709595625	1.13389868392	1.13389868392	0.46515393	21.77242279	19.97434235	19.28317451	18.90649033	0.7641836211271101	1.0304260501964302	0.9684624402616302	0.9684624402616302	0.56089294377	0.89066953534	0.82860151693	0.82860151693	0.46515393	0.09487067	0.00183417	1.0
22.57885361	20.71335602	19.83551407	19.42787743	0.17591199	0.10963615	0.64046847756165	0.5330361260766701	0.5557414389548601	0.5557414389548601	0.30454678591000006	0.63855772219	0.8864950731000001	0.8864950731000001	0.5423938	22.2574482	20.22762489	19.40830612	19.04340935	0.84582944777624	1.0503506876552	0.9131332302970301	0.9131332302970301	1.1273195206300002	0.93793060641	0.9840711580900001	0.9840711580900001	0.5423938	-0.11193216	0.17130179	1.0
22.53866959	20.54659462	19.68703079	19.24743271	-0.16166262	-0.18765593	0.7215976027888101	1.3941297389712302	3.09756109111176	3.09756109111176	0.9041555520300001	1.84435818125	2.9658771974300002	2.9658771974300002	0.5422634	22.1960144	20.36933327	19.48368835	19.06236649	1.00469500235703	1.0658258078481702	1.1227889638986501	1.1227889638986501	0.82980418174	1.0760319669	1.08129873389	1.08129873389	0.5422634	-0.06362283	-0.00924087	1.0
22.35226059	20.49907112	19.73341942	19.36265182	0.03213682	0.06119724	0.9685601338655401	0.76440816445181	0.77848028209117	0.77848028209117	0.64448538977	0.94258513044	1.13519578151	1.13519578151	0.52358943	22.63072395	20.75967789	20.0021534	19.61833572	0.6236254470155301	0.60074605305659	0.8681445797088101	0.8681445797088101	1.12269735349	0.9602195276600001	1.8620095051500003	1.8620095051500003	0.52358943	-0.07656543	-0.07586252	1.0
21.73430634	20.03653717	19.38484001	18.99783134	0.18669824	0.03950612	1.3027000278244802	1.04170878473096	0.8113579450214001	0.8113579450214001	0.9118998211	0.98811105638	1.1472102606	1.1472102606	0.48002234	21.87344551	19.99975967	19.32154465	18.93596649	1.4172805776787	1.9082294450921302	1.6734129281633001	1.6734129281633001	2.9836297263600002	1.6400401746	1.8089938283900002	1.8089938283900002	0.48002234	-0.18573032	0.08659636	1.0
21.93899345	20.21331787	19.58429337	19.23876762	0.00974345	0.08680914	0.7247893710176201	0.7552356412277301	0.6582612676467701	0.6582612676467701	0.7681425509300001	1.17269069211	1.1476130714000001	1.1476130714000001	0.45237207	21.91199303	20.12337494	19.50359917	19.15188217	0.55045888691263	0.8563328088445401	1.52203357526222	1.52203357526222	0.65813419031	1.4293523132100001	2.84660675266	2.84660675266	0.45237207	-0.10143317	0.00076179	1.0
22.41574669	20.47575378	19.72103119	19.2918396	0.09341602	0.0204532	3.6295049072573304	2.64961962373477	0.7804247236679102	0.7804247236679102	2.68901708691	3.9279051104600002	1.85174296614	1.85174296614	0.5242946	22.01906967	20.18798256	19.36972618	18.99205208	1.2766152116761302	1.2317680552693802	1.0012149688622702	1.0012149688622702	1.59925216999	1.1835200642700001	1.09064352628	1.09064352628	0.5242946	-0.11948622	0.10855141	1.0
22.54324913	20.52702713	19.61208916	19.22640991	0.19140221	0.05144781	0.8874997439487501	0.9237660134812301	1.0573709150741601	1.0573709150741601	0.3673038275	0.3917996475	0.5999094934700001	0.5999094934700001	0.57434416	22.29838943	20.45741463	19.61283302	19.2130394	0.9149646082263702	1.34422216745744	1.1788038115757502	1.1788038115757502	0.88551945882	1.11646669939	1.31267392806	1.31267392806	0.57434416	0.15782068	0.03746909	1.0
22.27675819	20.41777039	19.54561424	19.16148567	0.0064972	0.04046197	0.7777434565519101	1.81507079945518	1.4305633615158302	1.4305633615158302	0.67233616401	1.7679010804200002	1.49769738418	1.49769738418	0.54740113	21.98348236	20.02986336	19.25037003	18.84405708	5.971677582879371	1.1502848975076903	1.2416300419433501	1.2416300419433501	2.7962159921100005	1.08855886467	1.33736353698	1.33736353698	0.54740113	-0.03216074	0.18196185	1.0
22.15213776	20.30620956	19.65516663	19.25060463	-0.0279254	-0.01861564	0.7146638552954802	1.4678006980977603	0.97057542179053	0.97057542179053	0.87573586671	1.39869026622	1.27261329203	1.27261329203	0.4650912	21.57834435	19.70735359	19.05080032	18.69095802	5.824266534360951	1.2066737647935601	1.2117269247641902	1.2117269247641902	2.10407900783	1.1256647614500002	1.09556140536	1.09556140536	0.4650912	-0.17202687	0.0591633	1.0
22.66378021	20.83956718	19.76490974	19.34129906	0.01230058	-0.06831426	1.0636915201922001	2.38138605017991	1.17060228830719	1.17060228830719	0.54255068205	2.81999112373	1.23328641811	1.23328641811	0.639285	21.99782562	20.26718712	19.32730675	18.88876343	9.879331349921861	0.8324922431532902	0.8176056598472401	0.8176056598472401	2.5881304762700004	0.68263656427	0.6156504143	0.6156504143	0.639285	-0.14593463	-0.014507	1.0
22.40237617	20.35561752	19.50510216	19.07555199	0.06861315	-0.0295306	1.07463737264575	1.1839341503165801	1.3698774219817103	1.3698774219817103	1.7231693645100001	1.63890911943	2.19094824447	2.19094824447	0.5503627	22.56817245	20.56409454	19.63389587	19.20330048	0.7252719022619001	1.15017961813955	0.9942950081340202	0.9942950081340202	0.47841135980000005	0.78926486204	0.9751028449400001	0.9751028449400001	0.5503627	-0.19070837	0.22554408	1.0
22.09144974	20.42168808	19.56760979	19.1504364	-0.03261978	0.1557	1.2303740896456201	0.9424739322621201	0.9529657497160101	0.9529657497160101	0.7902779091100001	1.04205688787	0.93208671222	0.93208671222	0.55861676	22.31975937	20.35309601	19.42726517	18.94115257	0.8235195927466801	1.1697731124692703	1.21063072338515	1.21063072338515	0.73750307723	0.89091433048	0.8331860014300001	0.8331860014300001	0.55861676	0.10824864	0.1364128	1.0
21.61944962	19.82585526	19.18597221	18.82530785	0.00830922	-0.03303118	0.9924462812361001	1.2022919937214303	1.53447333009411	1.53447333009411	1.2553983877000001	1.6452724544000001	1.9659538195400001	1.9659538195400001	0.45969892	22.35406494	20.44981194	19.68098831	19.27303886	4.112346713430431	5.56089798870531	1.83330212307537	1.83330212307537	2.6531440789	3.0145849789000003	1.7357366433	1.7357366433	0.45969892	0.04490726	-0.04197747	1.0
23.12264061	21.17878342	19.9559021	19.47290802	0.01918775	0.01642599	1.70052217662798	1.0497815443725	1.75494635103729	1.75494635103729	0.69513505541	1.5017212315800001	2.7235489790200003	2.7235489790200003	0.69079	22.4955349	20.54200172	19.43497467	19.00192451	2.5834752374664904	2.62334588422165	3.8543437364508204	3.8543437364508204	3.12925294471	3.18295748948	3.2544409	3.2544409	0.69079	0.08224038	-0.07233854	1.0
22.64912796	20.75103951	19.90330505	19.46116447	-0.08324208	0.02175234	0.5127741783808101	0.94739206258602	0.8747434247379401	0.8747434247379401	0.5713039539400001	1.02412025894	0.9752189725900001	0.9752189725900001	0.55322856	22.17567253	20.30784416	19.41977882	18.98039055	0.84293617006665	1.31315160690431	1.2959379868401302	1.2959379868401302	0.6119684932	1.21922427362	1.15469662661	1.15469662661	0.55322856	0.01367219	-0.19823948	1.0
22.05452156	20.27011681	19.55871582	19.21006012	0.05579811	-0.06666297	0.6095389491410701	0.8316371427741701	0.9621970472227701	0.9621970472227701	1.15268482915	1.2976945500300001	1.9730668439	1.9730668439	0.5229341	22.32282257	20.52701759	19.72876167	19.334795	0.8435601304735401	0.82441816445892	1.12815004696503	1.12815004696503	0.5687885798600001	1.02017078005	1.35767326488	1.35767326488	0.5229341	0.01755324	-0.07158897	1.0
22.16382599	20.40755081	19.55963326	19.16104126	-0.04645704	0.00467837	0.7394272011572801	0.8275018160072102	0.9854725595942901	0.9854725595942901	0.54981168862	0.90634367521	1.07581614121	1.07581614121	0.54766065	22.31247902	20.48867798	19.67043304	19.30908203	1.0476748952655501	0.80146977096403	0.81260797618137	0.81260797618137	0.52024379527	0.73583452107	0.9535533929000001	0.9535533929000001	0.54766065	0.1934185	0.00607322	1.0
22.06793213	20.19911957	19.43864059	19.07218742	0.09793447	-0.04047285	0.7418749530375901	3.2921812271721804	3.35695829724902	3.35695829724902	0.58319039148	2.88739801584	2.8754315684400003	2.8754315684400003	0.52070117	22.53831863	20.64758873	19.91507721	19.52491379	0.54344997277531	0.5286954510742	0.5266487645733501	0.5266487645733501	1.12360154486	0.87488534838	0.9352374680000001	0.9352374680000001	0.52070117	0.01217967	0.11956582	1.0
22.15252686	20.1893158	19.52605247	19.12714577	-0.04341047	-0.10767734	0.8970547966436702	1.5015173664725003	1.49035350093954	1.49035350093954	0.45407151458	0.9143758161900001	1.17699194402	1.17699194402	0.4705319	21.92813873	19.91997528	19.13011551	18.71536827	1.4909262064257403	1.8769732598438402	4.400042248161231	4.400042248161231	1.1836002003700001	1.4296406269600002	2.69288342098	2.69288342098	0.4705319	-0.0406048	-0.00576662	1.0
22.16402817	20.30947495	19.53209305	19.14459229	-0.0988567	-0.11083368	0.9904153604254201	1.1508280505386401	1.7241104933515803	1.7241104933515803	0.9337327555800001	0.85191853411	1.7622669944800002	1.7622669944800002	0.5147089	21.88282394	20.02092552	19.12130165	18.7076664	1.0809481495405802	1.9627462347173703	3.7638100896400606	3.7638100896400606	0.62934398533	0.72444827534	1.32513924964	1.32513924964	0.5147089	-0.04084011	0.18220153	1.0
20.11804581	18.55101776	18.02907181	17.68838882	0.08907791	-0.06208242	1.2012327327385302	1.3089458294357803	1.2630198870208103	1.2630198870208103	1.3076275051000001	1.03418169214	1.2648954229	1.2648954229	0.31364626	20.19387245	18.59302902	18.05828857	17.73117638	1.05529408195635	1.6310340391622602	1.7508693371957802	1.7508693371957802	1.16531819721	1.8473748727800001	2.08882059469	2.08882059469	0.31364626	-0.00070945	-0.07996473	1.0
19.35155487	17.98376656	17.50167274	17.18619537	0.08038069	0.08786063	2.8563970547153	4.38240302363146	2.15893012969599	2.15893012969599	1.53160813078	2.34106358435	1.30430682239	1.30430682239	0.23228253	19.82115555	18.35790062	17.87565613	17.58503342	1.0890205792459902	1.9180928829317203	2.2732857405788303	2.2732857405788303	0.9579211101700001	1.77710967826	2.05314673554	2.05314673554	0.23228253	-0.02957471	-0.11602053	1.0
22.01058006	20.20453835	19.496912	19.1386795	0.08744057	-0.1353678	0.6836157891928402	0.5832553150025	0.5922870039173701	0.5922870039173701	0.75589130083	1.58408292437	1.44318295458	1.44318295458	0.5220272	22.49498749	20.59145355	19.85741615	19.48417473	0.8023712443158202	0.8427103069974302	0.8229442491548201	0.8229442491548201	0.38349941484000005	0.31035719757	0.52051019323	0.52051019323	0.5220272	-0.35754283	-0.22616815	1.0
22.0026474	20.0694294	19.39805984	18.99365044	0.07076725	-0.1320581	2.0565021249266504	1.4554608136182101	1.1490584820277001	1.1490584820277001	3.05035289474	1.7117928366300001	1.1760716965000002	1.1760716965000002	0.46669927	22.02822685	20.07642174	19.35863113	18.93855095	0.10993448264971002	0.5220037943891801	0.5573658860619701	0.5573658860619701	0.38657875034	0.46804671916	0.5357626494200001	0.5357626494200001	0.46669927	-0.11683932	-0.08730255	1.0
21.88277054	20.04156685	19.32749939	18.94804764	-0.01837103	0.00448021	1.0018339152083502	1.2640486728340001	1.27314586410018	1.27314586410018	0.40671118205	0.6169073176000001	0.75475936724	0.75475936724	0.50692	22.56529999	20.57459259	19.79572105	19.38259125	2.5823968464132605	1.4124330958797102	1.7603682537136802	1.7603682537136802	3.45482058685	1.47859420823	1.5103355178000002	1.5103355178000002	0.50692	0.1026697	0.12184591	1.0
19.24492836	17.99469566	17.54903221	17.23549843	-0.0048496	0.34887065	1.1447611455538702	1.0733133292724	0.9714301922335201	0.9714301922335201	1.77554621427	1.3480527038399999	2.3233090461000003	2.3233090461000003	0.20102689	19.32692146	17.93673897	17.49158859	17.17612457	2.8577701755692204	2.8460255567369104	2.42648294817806	2.42648294817806	1.53296467163	1.85748440342	1.5979464197000002	1.5979464197000002	0.20102689	0.00153966	0.02826767	1.0
22.67053604	20.79059792	19.79800034	19.38946724	0.00431716	-0.08200887	0.68162002698486	1.14209089429281	0.9040153256821102	0.9040153256821102	0.5700018409400001	0.95216355625	1.02405805681	1.02405805681	0.6519354	22.96608353	21.00133133	19.82967758	19.36598969	0.9309978558471	0.9847930571720901	1.3950479678215801	1.3950479678215801	0.67334839578	0.82525268007	1.53773971278	1.53773971278	0.6519354	-0.03224177	-0.19385283	1.0
22.58736229	20.62268066	19.64283562	19.19511223	-0.19675944	0.10191174	0.7380614025337001	1.10985632114811	0.8917570391801701	0.8917570391801701	0.83093636781	1.09259688251	1.1536011869	1.1536011869	0.593075	22.41891479	20.49527168	19.64346123	19.24357033	0.7146511240493401	0.8175403546275801	0.78121544223352	0.78121544223352	0.87749427682	1.15646350269	1.14127105521	1.14127105521	0.593075	0.0135975	-0.12090509	1.0
21.95728874	20.0899334	19.32712364	18.89859581	0.0906768	-0.16683974	0.69709231124883	0.7135078898253702	0.65256607340955	0.65256607340955	0.55292400695	0.84634526955	0.8217775585000001	0.8217775585000001	0.5122047	22.2923336	20.38704109	19.66270256	19.31983566	0.52677574640693	0.6125971388887701	0.6083557407686201	0.6083557407686201	0.6719779343400001	1.1605699925800002	1.14959201227	1.14959201227	0.5122047	-0.12295319	-0.05170336	1.0
21.94491005	20.13171577	19.46097374	19.10000229	-0.43016404	0.27993394	0.77275599744762	0.8072756542768801	0.7824377677505401	0.7824377677505401	0.63973743762	0.5967756696300001	0.65563449103	0.65563449103	0.4652628	21.01833344	19.16502762	18.48585129	18.12830353	1.20843132833286	1.48481668780345	1.4834419836711201	1.4834419836711201	0.7008389336599999	0.6665362855000001	0.7359041240199999	0.7359041240199999	0.4652628	-0.00138293	0.01932108	1.0
22.84959793	20.82143593	19.69693375	19.25252914	0.0019992	-0.0332866	1.6087183137596701	7.012263318283941	5.590801105884471	5.590801105884471	2.8044741211	3.79372237896	3.09514192098	3.09514192098	0.6814608	23.11664581	21.05461502	19.93087578	19.42486382	0.53901895960039	0.82786983313016	1.41515031427515	1.41515031427515	0.45984292597000004	0.9601730003300001	2.1570496642499997	2.1570496642499997	0.6814608	0.0389784	0.03179388	1.0
18.21669006	17.09937668	16.67361259	16.35114861	0.07079579	0.00823511	3.6698132962542007	3.5182375006263604	4.59442649441419	4.59442649441419	1.04306510626	0.86379857549	1.3100806139299999	1.3100806139299999	0.17053673	18.18650627	17.10940552	16.68289185	16.3526516	1.7549906793743202	1.8822128358029901	1.96463335248536	1.96463335248536	0.95662558006	1.001994495	1.03783564845	1.03783564845	0.17053673	0.05730392	-0.0734433	1.0
22.1960144	20.36933327	19.48368835	19.06236649	-0.06362283	-0.00924087	1.00469500235703	1.0658258078481702	1.1227889638986501	1.1227889638986501	0.82980418174	1.0760319669	1.08129873389	1.08129873389	0.5760869	22.34449768	20.41033745	19.55116844	19.13070679	0.70010584203168	0.8304934471929701	0.91261026216366	0.91261026216366	0.9904083456	0.96486188794	1.11005294732	1.11005294732	0.5760869	0.03377792	0.02260699	1.0
22.11805344	20.34641647	19.69861794	19.34391975	-0.04913902	-0.04751234	0.9242786256319202	1.5905691822788002	1.31985480789543	1.31985480789543	1.04519898832	1.50533687405	1.4795070549300002	1.4795070549300002	0.4509975	22.02401543	20.18061066	19.51011467	19.1278038	0.5856876975310101	1.0482262282224402	1.1606831770311903	1.1606831770311903	0.65063647322	1.1551206325799999	1.48867351491	1.48867351491	0.4509975	0.10250499	-0.09111053	1.0
21.19009399	19.38261032	18.77849007	18.43731499	-0.12965664	0.24688982	1.2253078684927203	1.3222321754764101	1.3509979294963201	1.3509979294963201	0.62623473884	0.7944160642000001	0.90875853332	0.90875853332	0.3615826	21.35307693	19.53668785	18.91424942	18.55319977	1.11997649287331	0.7180740322503801	0.91036574678929	0.91036574678929	0.94059860465	1.36822623719	1.01028190641	1.01028190641	0.3615826	-0.10010066	0.15272075	1.0
22.53536415	20.64069176	19.87312317	19.44191933	-0.50145849	-0.38598944	0.59593326850307	0.6760873695222901	2.2729511673590705	2.2729511673590705	0.53647390136	1.97057749367	3.89836998165	3.89836998165	0.5141647	22.20630455	20.28575134	19.43556976	19.00432396	3.34404478456881	0.7793085345229401	1.1395071893596203	1.1395071893596203	2.73972362367	1.32792719955	1.93934433692	1.93934433692	0.5141647	-0.10900975	0.17032333	1.0
21.83638573	19.93670464	19.26667213	18.91194916	0.03961268	-0.08260358	0.7401602666697001	1.5561957687745502	1.3287811510399201	1.3287811510399201	1.28663166806	1.6595378847400002	1.6693424221700002	1.6693424221700002	0.46199495	22.18437576	20.27799416	19.57143784	19.16639328	0.7040266522121801	1.54048456095078	2.8148361278739005	2.8148361278739005	0.45365208744	1.96124699796	2.9120148894800004	2.9120148894800004	0.46199495	-0.11646949	-0.15225292	1.0
22.27675819	20.41777039	19.54561424	19.16148567	0.0064972	0.04046197	0.7777434565519101	1.81507079945518	1.4305633615158302	1.4305633615158302	0.67233616401	1.7679010804200002	1.49769738418	1.49769738418	0.54740113	22.40206528	20.54580116	19.64336395	19.23231888	0.8269457332150901	0.89713448209843	0.7237195555370101	0.7237195555370101	0.93914048268	1.09987733004	1.08085215726	1.08085215726	0.54740113	-0.13237257	-0.12882081	1.0
22.41891479	20.49527168	19.64346123	19.24357033	0.0135975	-0.12090509	0.7146511240493401	0.8175403546275801	0.78121544223352	0.78121544223352	0.87749427682	1.15646350269	1.14127105521	1.14127105521	0.54406554	22.02356911	20.16309547	19.35059547	18.93486977	1.8788192165233102	0.6971736456925501	0.7075599188610301	0.7075599188610301	3.2069430579200002	1.130151239	1.38992548877	1.38992548877	0.54406554	0.02581796	0.32758757	1.0
22.4164753	20.5627861	19.78597069	19.37532616	0.07353636	0.29940176	0.57597828729569	0.7660553031410601	0.7441490201755201	0.7441490201755201	0.40787120667000004	0.9465482800700001	1.08671022189	1.08671022189	0.5442614	22.58537292	20.59989166	19.79286385	19.38393211	0.5153535630182601	0.53485078170857	0.6754963923530501	0.6754963923530501	0.66651922995	0.76080015375	1.2796691323	1.2796691323	0.5442614	-0.14073786	-0.12915061	1.0
